,index,birth_rate_end_mean
361,00000168d,1.96581375
362,00000169d,1.960764026
363,0000016Ad,1.669791864
364,0000016Bd,2.002708982
365,0000016Cd,1.682068518
366,0000016Dd,2.10808953
367,0000016Ed,2.070551942
368,0000016Fd,2.276802386
369,00000170d,2.403938589
370,00000171d,1.883093644
371,00000172d,1.995466957
372,00000173d,1.989045541
373,00000174d,2.070450668
374,00000175d,1.653766379
375,00000176d,2.363874778
376,00000177d,1.701636971
377,00000178d,2.2943442
378,00000179d,1.889135961
379,0000017Ad,2.44592532
380,0000017Bd,1.778420917
381,0000017Cd,2.31059118
382,0000017Dd,2.03521079
383,0000017Ed,1.623153856
384,0000017Fd,1.994576705
385,00000180d,2.3236897
386,00000181d,2.1383412
387,00000182d,1.796101112
388,00000183d,2.256403739
389,00000184d,1.798383796
390,00000185d,2.406204785
391,00000186d,2.254685385
392,00000187d,1.756338
393,00000188d,1.779001054
394,00000189d,1.980100513
395,0000018Ad,2.42800156
396,0000018Bd,2.084637491
397,0000018Cd,1.863943568
398,0000018Dd,2.452008855
399,0000018Ed,2.343772886
400,0000018Fd,1.981211817
401,00000190d,1.795338438
402,00000191d,1.779699591
403,00000192d,1.863979809
404,00000193d,1.803207583
405,00000194d,1.770539863
406,00000195d,1.926885171
407,00000196d,2.04146494
408,00000197d,1.704093924
409,00000198d,1.822970541
410,00000199d,1.985474303
411,0000019Ad,2.113143434
412,0000019Bd,1.752460914
413,0000019Cd,2.394135282
414,0000019Dd,1.634087005
415,0000019Ed,2.107935334
416,0000019Fd,2.031044919
417,000001A0d,2.172041704
418,000001A1d,2.097699202
419,000001A2d,1.676017313
420,000001A3d,1.852338906
421,000001A4d,2.234594
422,000001A5d,1.761172592
423,000001A6d,2.003067712
424,000001A7d,1.550264395
425,000001A8d,2.213428784
426,000001A9d,2.0808669
427,000001AAd,2.147217412
428,000001ABd,1.964413237
429,000001ACd,1.922321325
430,000001ADd,1.794961345
431,000001AEd,1.760858363
432,000001AFd,2.064962363
433,000001B0d,1.894578016
434,000001B1d,1.768001238
435,000001B2d,1.779131098
436,000001B3d,1.6514795
437,000001B4d,1.851533757
438,000001B5d,1.741556027
439,000001B6d,2.005818914
440,000001B7d,1.788344562
441,000001B8d,2.220303895
442,000001B9d,2.101755792
443,000001BAd,2.122920463
444,000001BBd,1.994451165
445,000001BCd,1.806934412
446,000001BDd,1.912397479
447,000001BEd,2.038829349
448,000001BFd,1.972069033
449,000001C0d,2.305958318
450,000001C1d,1.904135534
451,000001C2d,1.831748221
452,000001C3d,2.788663005
453,000001C4d,1.871389731
454,000001C5d,2.085371898
455,000001C6d,2.079596757
456,000001C7d,2.283175947
457,000001C8d,2.05881615
458,000001C9d,1.66610297
459,000001CAd,2.05522708
460,000001CBd,1.890903577
461,000001CCd,2.00944016
462,000001CDd,2.301877603
463,000001CEd,2.034229488
464,000001CFd,1.894804742
465,000001D0d,2.345445113
466,000001D1d,2.253453289
467,000001D2d,2.001556418
468,000001D3d,1.843872223
469,000001D4d,1.899174052
470,000001D5d,1.773813963
471,000001D6d,1.813745493
472,000001D7d,2.053537878
473,000001D8d,1.789402157
474,000001D9d,2.116102687
475,000001DAd,1.838860403
476,000001DBd,1.947391515
477,000001DCd,1.98666235
478,000001DDd,2.231868858
479,000001DEd,1.747360989
480,000001DFd,2.718597246
481,000001E0d,1.985818661
482,000001E1d,1.96621999
483,000001E2d,1.881815778
484,000001E3d,1.9473412
485,000001E4d,2.276990128
486,000001E5d,2.609294339
487,000001E6d,2.3799743
488,000001E7d,1.680180862
489,000001E8d,1.853688205
490,000001E9d,1.791872587
491,000001EAd,2.195421891
492,000001EBd,2.084992197
493,000001ECd,1.904755719
494,000001EDd,1.886012801
495,000001EEd,2.269010462
496,000001EFd,1.824748729
497,000001F0d,1.990180769
498,000001F1d,1.962715795
499,000001F2d,2.016844211
500,000001F3d,2.697169888
501,000001F4d,2.166010576
502,000001F5d,1.560760047
503,000001F6d,1.666256963
504,000001F7d,1.886982715
505,000001F8d,2.148043789
506,000001F9d,2.077457231
507,000001FAd,2.01623978
508,000001FBd,2.493734971
509,000001FCd,2.179918064
510,000001FDd,1.914672638
511,000001FEd,1.854961202
512,000001FFd,1.819023164
513,00000200d,2.166798646
514,00000201d,1.955357168
515,00000202d,1.618464379
516,00000203d,1.990332909
517,00000204d,1.831050698
518,00000205d,1.818447354
519,00000206d,1.806248766
520,00000207d,1.807970325
521,00000208d,1.949581715
522,00000209d,1.80669464
523,0000020Ad,2.878284674
524,0000020Bd,2.136664238
525,0000020Cd,2.254816639
526,0000020Dd,2.018678086
527,0000020Ed,2.032548635
528,0000020Fd,1.938955041
529,00000210d,2.044913247
530,00000211d,2.022896056
531,00000212d,1.808232236
532,00000213d,2.030697105
533,00000214d,2.091723296
534,00000215d,1.964438806
535,00000216d,1.783038191
536,00000217d,2.417776648
537,00000218d,1.836410315
538,00000219d,1.85036127
539,0000021Ad,1.809008067
540,0000021Bd,2.023312294
541,0000021Cd,1.778558449
542,0000021Dd,2.266870629
543,0000021Ed,1.87718205
544,0000021Fd,1.948543716
545,00000220d,2.525309147
546,00000221d,1.970704184
547,00000222d,1.800661222
548,00000223d,2.215018999
549,00000224d,1.956488156
550,00000225d,2.466389262
551,00000226d,1.931430637
552,00000227d,2.209286743
553,00000228d,2.264849979
554,00000229d,2.044236978
555,0000022Ad,1.916379558
556,0000022Bd,2.005426868
557,0000022Cd,2.112858185
558,0000022Dd,2.244968081
559,0000022Ed,1.924332396
560,0000022Fd,1.893733501
561,00000230d,1.9889193
562,00000231d,2.022274986
563,00000232d,1.920227261
564,00000233d,1.704827896
565,00000234d,1.748557731
566,00000235d,2.101390948
567,00000236d,2.00444873
568,00000237d,2.197691902
569,00000238d,1.648090439
570,00000239d,1.678498337
571,0000023Ad,1.753306773
572,0000023Bd,2.087464251
573,0000023Cd,2.194297084
574,0000023Dd,1.941922813
575,0000023Ed,1.939757312
576,0000023Fd,1.882733248
577,00000240d,1.90660659
578,00000241d,1.96098269
579,00000242d,1.791620635
580,00000243d,2.942293188
581,00000244d,1.776847453
582,00000245d,1.984715562
583,00000246d,1.95562606
584,00000247d,1.943932521
585,00000248d,2.019604856
586,00000249d,2.17618326
587,0000024Ad,1.895556593
588,0000024Bd,1.895097961
589,0000024Cd,1.848705075
590,0000024Dd,1.933424578
591,0000024Ed,1.826848777
592,0000024Fd,1.79983465
593,00000250d,2.03854478
594,00000251d,2.301133136
595,00000252d,1.72959045
596,00000253d,1.884504099
597,00000254d,2.24838594
598,00000255d,2.132581821
599,00000256d,1.892839433
600,00000257d,1.899525261
601,00000258d,2.172545174
602,00000259d,2.303509644
603,0000025Ad,2.059268664
604,0000025Bd,2.105079495
605,0000025Cd,1.613770476
606,0000025Dd,2.042318711
607,0000025Ed,2.388146453
608,0000025Fd,1.962226599
609,00000260d,2.137717542
610,00000261d,2.165099887
611,00000262d,1.98131577
612,00000263d,2.148960363
613,00000264d,1.806171726
614,00000265d,1.906521077
615,00000266d,2.14685114
616,00000267d,1.81691579
617,00000268d,2.222293519
618,00000269d,2.178418333
619,0000026Ad,2.048712891
620,0000026Bd,1.910096913
621,0000026Cd,1.707086757
622,0000026Dd,2.071933326
623,0000026Ed,2.027409436
624,0000026Fd,2.063084839
625,00000270d,1.847310988
626,00000271d,1.8864772
627,00000272d,2.036616331
628,00000273d,2.29575203
629,00000274d,1.869764114
630,00000275d,2.102921346
631,00000276d,2.446192482
632,00000277d,1.948707532
633,00000278d,1.926707718
634,00000279d,1.866835141
635,0000027Ad,2.194126405
636,0000027Bd,1.841822266
637,0000027Cd,1.823345088
638,0000027Dd,2.082715582
639,0000027Ed,2.258535524
640,0000027Fd,2.299894354
641,00000280d,2.433096723
642,00000281d,2.179269622
643,00000282d,1.879204206
644,00000283d,2.189313385
645,00000284d,1.987331421
646,00000285d,2.532595216
647,00000286d,2.022492512
648,00000287d,1.793965435
649,00000288d,2.069560948
650,00000289d,2.229715592
651,0000028Ad,1.938901148
652,0000028Bd,1.722797519
653,0000028Cd,2.438426467
654,0000028Dd,2.082719968
655,0000028Ed,2.171850188
656,0000028Fd,1.702857334
657,00000290d,2.024398354
658,00000291d,1.668852481
659,00000292d,2.121533595
660,00000293d,1.807108587
661,00000294d,2.328677882
662,00000295d,2.250447526
663,00000296d,2.035618638
664,00000297d,2.562071926
665,00000298d,3.334215384
666,00000299d,1.974404722
667,0000029Ad,2.193565273
668,0000029Bd,1.948433731
669,0000029Cd,1.917785597
670,0000029Dd,2.041434866
671,0000029Ed,1.859713815
672,0000029Fd,2.243304073
673,000002A0d,1.979294315
674,000002A1d,2.091408078
675,000002A2d,2.042165979
676,000002A3d,2.073930433
677,000002A4d,1.843570214
678,000002A5d,1.934897742
679,000002A6d,2.005529446
680,000002A7d,1.873353409
681,000002A8d,2.028714592
682,000002A9d,1.915227876
683,000002AAd,1.991936107
684,000002ABd,2.589748371
685,000002ACd,1.955494428
686,000002ADd,1.862678489
687,000002AEd,2.219908364
688,000002AFd,1.781933292
689,000002B0d,2.341394272
690,000002B1d,1.795109926
691,000002B2d,1.754024519
692,000002B3d,2.183709387
693,000002B4d,1.873864013
694,000002B5d,1.807851374
695,000002B6d,2.459975214
696,000002B7d,2.058535946
697,000002B8d,1.831075062
698,000002B9d,1.977189672
699,000002BAd,2.319223858
700,000002BBd,1.936247692
701,000002BCd,1.939475814
702,000002BDd,2.042268636
703,000002BEd,1.709990279
704,000002BFd,1.860872105
705,000002C0d,1.972043487
706,000002C1d,2.181243379
707,000002C2d,1.696619191
708,000002C3d,2.101207656
709,000002C4d,1.983566545
710,000002C5d,1.838238474
711,000002C6d,1.882280367
712,000002C7d,1.947232133
713,000002C8d,2.046032019
714,000002C9d,1.655613743
715,000002CAd,2.069286394
716,000002CBd,1.857952768
717,000002CCd,2.080463064
718,000002CDd,1.870694212
719,000002CEd,2.006822903
720,000002CFd,2.049965245
721,000002D0d,1.899262185
722,000002D1d,1.689120476
723,000002D2d,1.924543086
724,000002D3d,2.258490163
725,000002D4d,2.190050288
726,000002D5d,2.113676
727,000002D6d,1.691982357
728,000002D7d,1.669015233
729,000002D8d,2.02999538
730,000002D9d,1.808921963
731,000002DAd,1.913540058
732,000002DBd,1.859111157
733,000002DCd,2.252915465
734,000002DDd,1.785670325
735,000002DEd,2.257287932
736,000002DFd,1.645237446
737,000002E0d,2.002299427
738,000002E1d,1.842767289
739,000002E2d,2.28310708
740,000002E3d,2.094016109
741,000002E4d,2.085054476
742,000002E5d,1.866789384
743,000002E6d,1.84884106
744,000002E7d,2.16845759
745,000002E8d,2.410232833
746,000002E9d,1.99424388
747,000002EAd,2.001736817
748,000002EBd,1.590078284
749,000002ECd,1.840962706
750,000002EDd,1.854416544
751,000002EEd,1.572477393
752,000002EFd,1.848500402
753,000002F0d,2.110328058
754,000002F1d,2.102037
755,000002F2d,1.887455003
756,000002F3d,2.097234054
757,000002F4d,1.833471493
758,000002F5d,2.099865785
759,000002F6d,1.957677341
760,000002F7d,2.084351827
761,000002F8d,2.244450868
762,000002F9d,2.268630803
763,000002FAd,2.06929528
764,000002FBd,1.887926433
765,000002FCd,2.357328768
766,000002FDd,1.769156114
767,000002FEd,2.242312904
768,000002FFd,1.827814638
769,00000300d,2.507526097
770,00000301d,2.410515788
771,00000302d,1.790354301
772,00000303d,2.037874312
773,00000304d,1.805600662
774,00000305d,2.376517688
775,00000306d,2.009275395
776,00000307d,2.060776855
777,00000308d,2.103196064
778,00000309d,1.9654833
779,0000030Ad,2.066048034
780,0000030Bd,1.971233781
781,0000030Cd,1.755322905
782,0000030Dd,2.765216634
783,0000030Ed,1.964576729
784,0000030Fd,1.934175411
785,00000310d,1.89417307
786,00000311d,1.896107006
787,00000312d,1.901568175
788,00000313d,1.935137053
789,00000314d,1.801655243
790,00000315d,1.889076035
791,00000316d,1.871372028
792,00000317d,2.164809305
793,00000318d,1.801489839
794,00000319d,1.866195999
795,0000031Ad,2.10469806
796,0000031Bd,2.05984667
797,0000031Cd,1.541192246
798,0000031Dd,2.053180666
799,0000031Ed,2.197419746
800,0000031Fd,2.108060991
801,00000320d,2.511443029
802,00000321d,1.865914734
803,00000322d,1.860465274
804,00000323d,2.074059223
805,00000324d,1.815247718
806,00000325d,1.841555766
807,00000326d,1.988450209
808,00000327d,2.111156412
809,00000328d,2.476438307
810,00000329d,1.993799148
811,0000032Ad,1.907240713
812,0000032Bd,2.104517367
813,0000032Cd,1.990465121
814,0000032Dd,1.870196196
815,0000032Ed,1.721173579
816,0000032Fd,1.99620639
817,00000330d,1.875809167
818,00000331d,1.906503605
819,00000332d,1.983765062
820,00000333d,1.855326636
821,00000334d,1.952739598
822,00000335d,1.836857863
823,00000336d,1.968880136
824,00000337d,2.422764891
825,00000338d,2.115244708
826,00000339d,1.870566471
827,0000033Ad,1.852415056
828,0000033Bd,1.877174285
829,0000033Cd,1.93006022
830,0000033Dd,2.238759047
831,0000033Ed,1.916296754
832,0000033Fd,1.677712712
833,00000340d,1.930529489
834,00000341d,1.976720999
835,00000342d,2.065970738
836,00000343d,1.921339322
837,00000344d,2.014868724
838,00000345d,2.316834187
839,00000346d,2.080747426
840,00000347d,1.869870689
841,00000348d,1.948248819
842,00000349d,2.122082932
843,0000034Ad,2.104337047
844,0000034Bd,1.999551395
845,0000034Cd,2.022143436
846,0000034Dd,1.998087367
847,0000034Ed,2.084517026
848,0000034Fd,1.985150849
849,00000350d,1.971076447
850,00000351d,2.066810598
851,00000352d,1.976500139
852,00000353d,1.944907
853,00000354d,1.965847534
854,00000355d,2.009250892
855,00000356d,2.268682641
856,00000357d,2.060321014
857,00000358d,3.332060963
858,00000359d,2.191902613
859,0000035Ad,2.194862742
860,0000035Bd,1.810742733
861,0000035Cd,1.676723549
862,0000035Dd,1.943398959
863,0000035Ed,2.21668549
864,0000035Fd,1.785083538
865,00000360d,1.878406256
866,00000361d,1.941159695
867,00000362d,2.172001016
868,00000363d,2.302662994
869,00000364d,2.075847935
870,00000365d,1.807734707
871,00000366d,1.868647225
872,00000367d,2.790985421
873,00000368d,2.026777947
874,00000369d,2.10384553
875,0000036Ad,1.978521691
876,0000036Bd,1.981743577
877,0000036Cd,2.001888865
878,0000036Dd,2.017022861
879,0000036Ed,1.943582232
880,0000036Fd,2.119096731
881,00000370d,1.84031074
882,00000371d,2.171990686
883,00000372d,1.728068536
884,00000373d,1.792230651
885,00000374d,2.094063726
886,00000375d,1.898828378
887,00000376d,1.756971152
888,00000377d,2.216969393
889,00000378d,2.166868752
890,00000379d,1.912469835
891,0000037Ad,1.914960111
892,0000037Bd,1.71848462
893,0000037Cd,1.826657196
894,0000037Dd,1.863499218
895,0000037Ed,1.9194897
896,0000037Fd,2.100705564
897,00000380d,1.706549429
898,00000381d,1.971321168
899,00000382d,2.177595163
900,00000383d,1.775051359
901,00000384d,2.099295213
902,00000385d,1.803500484
903,00000386d,2.221486525
904,00000387d,1.82754079
905,00000388d,1.755773019
906,00000389d,2.032752146
907,0000038Ad,2.28999346
908,0000038Bd,2.08198205
909,0000038Cd,2.247290753
910,0000038Dd,2.061281483
911,0000038Ed,1.853316539
912,0000038Fd,1.893828522
913,00000390d,2.024092098
914,00000391d,2.353379991
915,00000392d,1.943127798
916,00000393d,1.863500842
917,00000394d,1.782570213
918,00000395d,2.317597432
919,00000396d,2.093016
920,00000397d,1.907110113
921,00000398d,2.036349646
922,00000399d,1.784008512
923,0000039Ad,1.930506211
924,0000039Bd,1.670120988
925,0000039Cd,1.842414456
926,0000039Dd,1.968789055
927,0000039Ed,1.868125214
928,0000039Fd,1.848325392
929,000003A0d,1.900410937
930,000003A1d,2.217373565
931,000003A2d,2.044987909
932,000003A3d,1.983335199
933,000003A4d,1.950802325
934,000003A5d,2.328686861
935,000003A6d,1.94428868
936,000003A7d,2.279546182
937,000003A8d,1.858396209
938,000003A9d,1.944774653
939,000003AAd,2.00053995
940,000003ABd,1.76303595
941,000003ACd,2.111271541
942,000003ADd,1.957979888
943,000003AEd,2.408249236
944,000003AFd,2.083169015
945,000003B0d,1.768984807
946,000003B1d,1.693241213
947,000003B2d,1.936436569
948,000003B3d,2.128357668
949,000003B4d,1.860128806
950,000003B5d,2.052106861
951,000003B6d,2.159881255
952,000003B7d,1.880619512
953,000003B8d,2.076887447
954,000003B9d,2.377928919
955,000003BAd,1.794865906
956,000003BBd,1.894648857
957,000003BCd,1.993297016
958,000003BDd,2.00458319
959,000003BEd,2.084040858
960,000003BFd,1.782451627
961,000003C0d,1.811584577
962,000003C1d,1.837039377
963,000003C2d,1.921090413
964,000003C3d,2.189519046
965,000003C4d,2.073305095
966,000003C5d,2.008967526
967,000003C6d,2.120871465
968,000003C7d,1.96701725
969,000003C8d,1.566748889
970,000003C9d,1.746404876
971,000003CAd,2.172120464
972,000003CBd,1.956513205
973,000003CCd,1.855480429
974,000003CDd,2.534224217
975,000003CEd,1.806258215
976,000003CFd,1.931023107
977,000003D0d,1.821130041
978,000003D1d,1.780753682
979,000003D2d,2.882193903
980,000003D3d,2.004030282
981,000003D4d,2.505756757
982,000003D5d,1.778108823
983,000003D6d,1.911077066
984,000003D7d,2.249432014
985,000003D8d,1.857666949
986,000003D9d,1.903110832
987,000003DAd,2.258348765
988,000003DBd,1.829863718
989,000003DCd,2.207016182
990,000003DDd,2.202719569
991,000003DEd,2.034774062
992,000003DFd,1.820685932
993,000003E0d,2.143953431
994,000003E1d,2.337921843
995,000003E2d,2.140065521
996,000003E3d,1.937761055
997,000003E4d,1.88871445
998,000003E5d,1.823899471
999,000003E6d,1.648066318
1000,000003E7d,1.988530197
