,index,birth_rate_end_mean
402,00000191d,1.176749134
403,00000192d,1.344577025
404,00000193d,1.151307255
405,00000194d,1.381377437
406,00000195d,1.32570441
407,00000196d,1.34674875
408,00000197d,1.378443645
409,00000198d,1.125745159
410,00000199d,1.221976485
411,0000019Ad,1.138201283
412,0000019Bd,1.227667097
413,0000019Cd,1.219774435
414,0000019Dd,1.367602249
415,0000019Ed,1.364383791
416,0000019Fd,1.366311148
417,000001A0d,1.539478
418,000001A1d,1.336244383
419,000001A2d,1.240419101
420,000001A3d,1.242189108
421,000001A4d,1.247318879
422,000001A5d,1.319275035
423,000001A6d,1.261106293
424,000001A7d,1.17532117
425,000001A8d,1.221710447
426,000001A9d,1.235181268
427,000001AAd,1.385253427
428,000001ABd,1.160217474
429,000001ACd,1.279382489
430,000001ADd,1.156327499
431,000001AEd,1.250545136
432,000001AFd,1.217131351
433,000001B0d,1.255386348
434,000001B1d,1.384237366
435,000001B2d,1.303769
436,000001B3d,1.207576025
437,000001B4d,1.168222122
438,000001B5d,1.290292
439,000001B6d,1.194393779
440,000001B7d,1.461721664
441,000001B8d,1.170521884
442,000001B9d,1.356064
443,000001BAd,1.188963923
444,000001BBd,1.175180309
445,000001BCd,1.477003353
446,000001BDd,1.362166035
447,000001BEd,1.15885
448,000001BFd,1.255245304
449,000001C0d,1.262609571
450,000001C1d,1.339684
451,000001C2d,1.257173473
452,000001C3d,1.38059705
453,000001C4d,1.251904885
454,000001C5d,1.398174637
455,000001C6d,1.151390618
456,000001C7d,1.245160451
457,000001C8d,1.450890554
458,000001C9d,1.320511542
459,000001CAd,1.218651585
460,000001CBd,1.296455658
461,000001CCd,1.413766358
462,000001CDd,1.199101567
463,000001CEd,1.188824905
464,000001CFd,1.271054838
465,000001D0d,1.292905464
466,000001D1d,1.572614
467,000001D2d,1.267153269
468,000001D3d,1.283386492
469,000001D4d,1.294790628
470,000001D5d,1.277190481
471,000001D6d,1.388204099
472,000001D7d,1.263837067
473,000001D8d,1.443083796
474,000001D9d,1.22976498
475,000001DAd,1.328452603
476,000001DBd,1.305915254
477,000001DCd,1.325625001
478,000001DDd,1.39653896
479,000001DEd,1.187771259
480,000001DFd,1.131187755
481,000001E0d,1.229083
482,000001E1d,1.366920678
483,000001E2d,1.360632
484,000001E3d,1.603806
485,000001E4d,1.237874769
486,000001E5d,1.388739944
487,000001E6d,1.342925
488,000001E7d,1.28250826
489,000001E8d,1.19787847
490,000001E9d,1.281020254
491,000001EAd,1.206486
492,000001EBd,1.4150023
493,000001ECd,1.334043
