,id,...1.x,x070,x075,x080,x085,x090,x095,x099,x100,more_than_one_mutant,first_mutant_init_time,pop_radius_at_first_mut_init,mu_driver_birth,s_driver_birth,birth_rate_end_mean,sr1,...1.y,sweep_complete_time,sweep_complete_size,sweep_complete_ID,sim_length,sim_size 
5432,00000D67,3432,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,234.789764,25.23763226,1e-05,0.5,1.511141762,0.567935291,3432,0,0,0,1481.735229,1e+06
5433,00000D68,3433,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,254.321777,28.32771122,1e-05,0.5,1.385278,0.428086667,3433,511.719604,29861,5,1574.671875,1e+06
5434,00000D69,3434,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,182.553528,22.41189417,1e-05,0.5,1.934311,1.038123333,3434,648.960999,407909,3,888.311523,1e+06
5435,00000D6A,3435,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,86.815742,9.406920238,1e-05,0.5,1.53409,0.593433333,3435,181.646225,5480,1,1140.579102,1e+06
5436,00000D6B,3436,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,328.15918,40.78977537,1e-05,0.5,2.589005,1.765561111,3436,716.454895,717982,10,781.958496,1e+06
5437,00000D6C,3437,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,266.237,33.25369971,1e-05,0.5,2.575983,1.751092222,3437,337.381134,16658,7,721.394592,1e+06
5438,00000D6D,3438,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,61.949543,5.753627392,1e-05,0.5,1.328546,0.365051111,3438,217.741776,6665,1,1532.59668,1e+06
5439,00000D6E,3439,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90.709145,10.07674817,1e-05,0.5,1.750442,0.833824444,3439,134.667007,1650,1,917.408508,1e+06
5440,00000D6F,3440,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,312.792816,35.81159772,1e-05,0.5,2.602389,1.780432222,3440,625.354858,451562,9,766.054321,1e+06
5441,00000D70,3441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,398.613525,45.90437285,1e-05,0.5,2.359696489,1.510773876,3441,0,0,0,900.636658,1e+06
5442,00000D71,3442,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,152.847443,17.6168141,1e-05,0.5,1.290444851,0.322716501,3442,0,0,0,1683.669678,1e+06
5443,00000D72,3443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,374.491638,41.12396412,1e-05,0.5,1.997436106,1.10826234,3443,0,0,0,1013.393127,1e+06
5444,00000D73,3444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,278.791992,31.45325303,1e-05,0.5,1.924314,1.027015556,3444,407.284729,24325,8,981.457947,1e+06
5445,00000D74,3445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,195.049194,19.60913926,1e-05,0.5,2.326626,1.474028889,3445,273.495209,16173,1,717.021729,1e+06
5446,00000D75,3446,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,76.698242,8.23407589,1e-05,0.5,1.61882,0.687577778,3446,143.521027,2978,2,1026.702637,1e+06
5447,00000D76,3447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,168.829636,15.67594438,1e-05,0.5,2.059002,1.176668889,3447,224.951614,5490,1,786.379272,1e+06
5448,00000D77,3448,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,133.91391,9.11476167,1e-05,0.5,1.653834,0.726482222,3448,207.399048,4413,1,1027.018066,1e+06
5449,00000D78,3449,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,166.833786,13.48165216,1e-05,0.5,1.681108,0.756786667,3449,264.573761,8617,3,1049.119019,1e+06
5450,00000D79,3450,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,268.550629,30.29335574,1e-05,0.5,3.264558,2.516175556,3450,319.561768,17651,4,596.388672,1e+06
5451,00000D7A,3451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,328.173096,40.66863864,1e-05,0.5,2.062172521,1.18019169,3451,0,0,0,956.02063,1e+06
5452,00000D7B,3452,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,286.526428,36.94472617,1e-05,0.5,2.604873,1.783192222,3452,356.560974,20914,9,727.967834,1e+06
5453,00000D7C,3453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,253.404175,29.79006483,1e-05,0.5,1.544044,0.604493333,3453,417.83136,20352,4,1280.001709,1e+06
5454,00000D7D,3454,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,260.648285,29.83277462,1e-05,0.5,2.339719,1.488576667,3454,339.185089,19421,5,774.071045,1e+06
5455,00000D7E,3455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,334.363861,39.01484174,1e-05,0.5,2.659323,1.843692222,3455,416.918152,30344,5,763.457092,1e+06
5456,00000D7F,3456,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,230.364914,28.7459991,1e-05,0.5,2.353251,1.503612222,3456,302.986694,16644,6,738.991882,1e+06
5457,00000D80,3457,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,184.390747,19.20732043,1e-05,0.5,1.647294759,0.719216398,3457,0,0,0,1163.551636,1e+06
5458,00000D81,3458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,96.136627,9.287732724,1e-05,0.5,1.691885,0.768761111,3458,189.669098,7106,1,974.353516,1e+06
5459,00000D82,3459,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90.493073,10.79358228,1e-05,0.5,1.745567,0.828407778,3459,156.512451,3508,2,919.522217,1e+06
5460,00000D83,3460,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,184.523605,21.22282943,1e-05,0.5,3.074029,2.304476667,3460,223.492294,9403,2,534.266052,1e+06
5461,00000D84,3461,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,266.862854,33.55861108,1e-05,0.5,1.428753698,0.476392998,3461,0,0,0,1503.062378,1e+06
5462,00000D85,3462,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,329.950653,36.94472617,1e-05,0.5,2.097508531,1.219453923,3462,0,0,0,1075.266357,1e+06
5463,00000D86,3463,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,86.866081,9.869286964,1e-05,0.5,1.889411,0.988234444,3463,155.752426,5858,1,808.128845,1e+06
5464,00000D87,3464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,296.322693,34.82471344,1e-05,0.5,2.003005,1.11445,3464,452.65683,48479,10,947.658569,1e+06
5465,00000D88,3465,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,166.351425,17.91246396,1e-05,0.5,1.680319195,0.755910216,3465,0,0,0,1074.210815,1e+06
5466,00000D89,3466,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,89.03772,11.31196598,1e-05,0.5,1.531711,0.59079,3466,195.595383,7464,1,1148.813354,1e+06
5467,00000D8A,3467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,184.833954,15.31647434,1e-05,0.5,1.552656,0.614062222,3467,290.212189,7730,1,1214.888916,1e+06
5468,00000D8B,3468,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,220.630066,30.81942083,1e-05,0.5,3.007846,2.23094,3468,480.014496,463848,9,591.777893,1e+06
5469,00000D8C,3469,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,212.662491,24.79868343,1e-05,0.5,2.737621,1.93069,3469,271.514862,17929,4,617.943604,1e+06
5470,00000D8D,3470,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,320.022583,36.69401611,1e-05,0.5,2.734487,1.927207778,3470,393.982178,27803,8,730.992126,1e+06
5471,00000D8E,3471,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,383.335541,61.26589735,1e-05,0.5,2.371157,1.523507778,3471,768.798889,505157,9,909.331665,1e+06
5472,00000D8F,3472,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,323.825897,36.75468891,1e-05,0.5,2.605257,1.783618889,3472,413.887604,29019,8,770.793518,1e+06
5473,00000D90,3473,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,169.274139,19.31474014,1e-05,0.5,1.44537252,0.494858356,3473,0,0,0,1500.203003,1e+06
5474,00000D91,3474,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,256.967255,27.57611862,1e-05,0.5,1.932502,1.036113333,3474,472.288391,80329,5,956.424805,1e+06
5475,00000D92,3475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,278.134521,29.88607603,1e-05,0.5,1.81758,0.908422222,3475,609.584961,161739,8,1056.850098,1e+06
5476,00000D93,3476,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,171.52449,20.25589898,1e-05,0.5,2.335407,1.483785556,3476,297.068176,44107,4,695.378601,1e+06
5477,00000D94,3477,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,243.565964,23.87662049,1e-05,0.5,1.8886409,0.987378778,3477,0,0,0,1069.837036,1e+06
5478,00000D95,3478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,101.097923,9.184341013,1e-05,0.5,1.309913,0.344347778,3478,397.067566,23453,1,1639.48938,1e+06
5479,00000D96,3479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,311.363861,36.15218379,1e-05,0.5,2.020877276,1.134308085,3479,0,0,0,948.781677,1e+06
5480,00000D97,3480,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,152.159012,14.02553064,1e-05,0.5,1.845316,0.93924,3480,225.628845,5936,1,905.82666,1e+06
5481,00000D98,3481,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,210.149918,25.53230595,1e-05,0.5,2.52722,1.696911111,3481,281.824554,16222,2,670.864868,1e+06
5482,00000D99,3482,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,225.532623,25.05408341,1e-05,0.5,1.711475281,0.790528091,3482,0,0,0,1127.94873,1e+06
5483,00000D9A,3483,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,71.139305,8.630441088,1e-05,0.5,2.113281,1.236978889,3483,111.654503,2471,1,675.702087,1e+06
5484,00000D9B,3484,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,187.468796,23.76303302,1e-05,0.5,1.517965095,0.575516772,3484,0,0,0,1265.993042,1e+06
5485,00000D9C,3485,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,274.833832,29.04343641,1e-05,0.5,1.744662,0.827402222,3485,448.205475,31515,3,1107.885132,1e+06
5486,00000D9D,3486,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,239.649429,26.22723135,1e-05,0.5,1.518471955,0.57607995,3486,0,0,0,1501.181152,1e+06
5487,00000D9E,3487,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,313.842163,34.82471344,1e-05,0.5,2.241741586,1.379712874,3487,0,0,0,948.971436,1e+06
5488,00000D9F,3488,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,449.100739,49.30771654,1e-05,0.5,2.493826224,1.659806915,3488,0,0,0,944.534119,1e+06
5489,00000DA0,3489,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,456.396667,52.56055082,1e-05,0.5,2.763056,1.958951111,3489,624.824951,150335,20,865.598022,1e+06
5490,00000DA1,3490,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,305.063263,33.72419344,1e-05,0.5,1.804455,0.893838889,3490,501.521271,47759,7,1089.41333,1e+06
5491,00000DA2,3491,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,113.441277,15.09668435,1e-05,0.5,1.454741933,0.505268814,3491,0,0,0,1383.597168,1e+06
5492,00000DA3,3492,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,214.734222,22.87578311,1e-05,0.5,1.526947,0.585496667,3492,372.979065,15836,3,1275.059937,1e+06
5493,00000DA4,3493,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,255.65155,30.161725,1e-05,0.5,5.541118,5.045686667,3493,279.854553,17751,8,426.263733,1e+06
5494,00000DA5,3494,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,189.063751,23.52744976,1e-05,0.5,2.497691,1.664101111,3494,294.979492,45442,5,655.229004,1e+06
5495,00000DA6,3495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,312.804047,40.23189992,1e-05,0.5,2.070918,1.189908889,3495,471.146393,52713,9,933.307495,1e+06
5496,00000DA7,3496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,371.000305,47.48586351,1e-05,0.5,3.779456,3.088284444,3496,479.029633,128804,15,648.549072,1e+06
5497,00000DA8,3497,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,294.079254,37.89741688,1e-05,0.5,2.682277,1.869196667,3497,380.786957,34336,8,716.409485,1e+06
5498,00000DA9,3498,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,239.833237,28.19819313,1e-05,0.5,1.775090661,0.861211845,3498,0,0,0,1034.998291,1e+06
5499,00000DAA,3499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,286.217743,31.93033926,1e-05,0.5,2.293988923,1.43776547,3499,0,0,0,812.450745,1e+06
5500,00000DAB,3500,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,267.82608,30.40871946,1e-05,0.5,2.508140332,1.67571148,3500,0,0,0,797.247375,1e+06
5501,00000DAC,3501,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,231.945938,28.3838391,1e-05,0.5,1.779933191,0.866592434,3501,0,0,0,1264.884033,1e+06
5502,00000DAD,3502,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,242.897751,23.95647563,1e-05,0.5,2.362866,1.514295556,3502,317.722717,17329,3,749.964966,1e+06
5503,00000DAE,3503,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,399.8237,43.93801839,1e-05,0.5,2.364240013,1.515822237,3503,0,0,0,1035.055176,1e+06
5504,00000DAF,3504,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,167.863968,19.74663542,1e-05,0.5,1.82210743,0.9134527,3504,0,0,0,927.876282,1e+06
5505,00000DB0,3505,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,290.216919,33.77606597,1e-05,0.5,2.853999,2.059998889,3505,357.989746,22813,5,682.719055,1e+06
5506,00000DB1,3506,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,111.662117,12.50160606,1e-05,0.5,1.37765725,0.419619166,3506,0,0,0,1491.841797,1e+06
5507,00000DB2,3507,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,200.159439,21.26777723,1e-05,0.5,1.447944,0.497715556,3507,393.392426,20971,1,1391.267212,1e+06
5508,00000DB3,3508,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,291.094696,36.08167727,1e-05,0.5,1.766369493,0.851521659,3508,0,0,0,1175.894043,1e+06
5509,00000DB4,3509,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,182.985306,21.54288314,1e-05,0.5,1.857713,0.953014444,3509,319.716461,28034,2,931.879211,1e+06
5510,00000DB5,3510,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,277.97644,29.18556587,1e-05,0.5,1.87716,0.974622222,3510,440.911469,44746,1,994.557373,1e+06
5511,00000DB6,3511,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,126.555756,13.57576606,1e-05,0.5,1.97787,1.086522222,3511,205.050858,9529,1,800.94519,1e+06
5512,00000DB7,3512,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,177.380493,20.87501459,1e-05,0.5,2.189536881,1.321707646,3512,0,0,0,803.935852,1e+06
5513,00000DB8,3513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66.613655,7.673807982,1e-05,0.5,1.937112,1.041235556,3513,110.740242,2792,1,758.694824,1e+06
5514,00000DB9,3514,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,353.974274,38.17358588,1e-05,0.5,2.358789,1.509765556,3514,450.014374,25391,8,868.321472,1e+06
5515,00000DBA,3515,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43.871033,4.583497844,1e-05,0.5,1.44576,0.495288889,3515,93.973015,990,1,1238.220337,1e+06
5516,00000DBB,3516,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,423.304657,52.92266706,1e-05,0.5,2.614924,1.79436,3516,602.598328,149789,16,862.211182,1e+06
5517,00000DBC,3517,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,68.532173,9.491137855,1e-05,0.5,1.89516,0.994622222,3517,142.388702,6666,1,794.484558,1e+06
5518,00000DBD,3518,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,201.890488,23.45970574,1e-05,0.5,2.038399,1.153776667,3518,282.021301,10353,5,844.478882,1e+06
5519,00000DBE,3519,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,315.108948,40.57068426,1e-05,0.5,2.722514434,1.913904926,3519,0,0,0,812.419189,1e+06
5520,00000DBF,3520,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,463.73053,67.05791349,1e-05,0.5,2.822881003,2.025423336,3520,0,0,0,954.459595,1e+06
5521,00000DC0,3521,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,180.411621,17.13130804,1e-05,0.5,1.310011,0.344456667,3521,460.960968,25716,3,1695.53125,1e+06
5522,00000DC1,3522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,373.750122,46.86850248,1e-05,0.5,1.942795189,1.04755021,3522,0,0,0,1160.232178,1e+06
5523,00000DC2,3523,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,181.480774,19.11595536,1e-05,0.5,1.594223,0.660247778,3523,326.938049,16053,2,1164.92334,1e+06
5524,00000DC3,3524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,179.1987,16.32254192,1e-05,0.5,1.338559845,0.376177605,3524,0,0,0,1616.992676,1e+06
5525,00000DC4,3525,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,138.488495,15.23311876,1e-05,0.5,2.15339,1.281544444,3525,203.923782,10541,2,721.933594,1e+06
5526,00000DC5,3526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,344.627136,37.18090687,1e-05,0.5,1.98862094,1.098467711,3526,0,0,0,1034.936768,1e+06
5527,00000DC6,3527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,251.077805,29.46776832,1e-05,0.5,1.637532095,0.708368995,3527,0,0,0,1269.904419,1e+06
5528,00000DC7,3528,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,363.869873,50.16530634,1e-05,0.5,3.247019,2.496687778,3528,576.479492,375327,10,700.352783,1e+06
5529,00000DC8,3529,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,212.065948,28.26584183,1e-05,0.5,1.359833948,0.399815498,3529,0,0,0,1605.117188,1e+06
5530,00000DC9,3530,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,138.982071,16.28349272,1e-05,0.5,3.171943,2.41327,3530,178.56514,12047,2,473.640961,1e+06
5531,00000DCA,3531,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,226.576645,25.4198558,1e-05,0.5,3.241664,2.490737778,3531,270.066956,11781,2,559.04126,1e+06
5532,00000DCB,3532,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,381.850128,38.91681434,1e-05,0.5,1.641717,0.713018889,3532,555.971375,22319,10,1321.556152,1e+06
5533,00000DCC,3533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.304108,20.80628379,1e-05,0.5,1.726866,0.807628889,3533,265.850037,9534,2,1014.006653,1e+06
5534,00000DCD,3534,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,235.922043,26.02620675,1e-05,0.5,1.696056,0.773395556,3534,401.55954,27917,4,1111.022583,1e+06
5535,00000DCE,3535,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,294.247711,45.08930298,1e-05,0.5,1.960479865,1.06719985,3535,0,0,0,1019.518372,1e+06
5536,00000DCF,3536,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,363.467133,50.05414183,1e-05,0.5,2.335251,1.483612222,3536,587.623291,160130,13,890.268005,1e+06
5537,00000DD0,3537,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,220.389709,23.88994822,1e-05,0.5,2.550977,1.723307778,3537,293.894775,18196,1,681.704224,1e+06
5538,00000DD1,3538,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,306.082397,34.14628989,1e-05,0.5,3.181891,2.424323333,3538,378.254822,38338,7,645.406006,1e+06
5539,00000DD2,3539,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,242.362762,25.33833145,1e-05,0.5,1.809539,0.899487778,3539,346.945099,11599,3,1027.029297,1e+06
5540,00000DD3,3540,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,279.299591,35.08424618,1e-05,0.5,2.971155,2.190172222,3540,345.745056,25168,7,648.634583,1e+06
5541,00000DD4,3541,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,213.394745,23.24159798,1e-05,0.5,2.131238,1.256931111,3541,287.766357,11326,3,807.771545,1e+06
5542,00000DD5,3542,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,180.548233,18.74604263,1e-05,0.5,3.177104,2.419004444,3542,219.786469,10118,1,520.356262,1e+06
5543,00000DD6,3543,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,229.256516,29.8700956,1e-05,0.5,1.868107,0.964563333,3543,361.113037,23024,1,972.423279,1e+06
5544,00000DD7,3544,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,267.863708,38.33999288,1e-05,0.5,2.822658,2.025175556,3544,394.593079,92893,7,662.612305,1e+06
5545,00000DD8,3545,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,256.312775,26.40865314,1e-05,0.5,2.641142,1.823491111,3545,307.29837,10313,6,688.438477,1e+06
5546,00000DD9,3546,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47.755344,6.231677632,1e-05,0.5,2.947021,2.163356667,3546,64.892662,884,1,422.953766,1e+06
5547,00000DDA,3547,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,118.659752,13.77362306,1e-05,0.5,2.152792,1.28088,3547,173.554367,5518,2,711.209412,1e+06
5548,00000DDB,3548,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,225.859528,26.02009085,1e-05,0.5,1.67942,0.754911111,3548,338.036621,13274,3,1097.515869,1e+06
5549,00000DDC,3549,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.87146,4.513516668,1e-05,0.5,1.251633,0.279592222,3549,137.490631,1835,1,1725.563232,1e+06
5550,00000DDD,3550,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,237.243988,26.36643304,1e-05,0.5,1.854589,0.949543333,3550,353.797638,18092,2,986.651428,1e+06
5551,00000DDE,3551,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,280.384186,28.43425946,1e-05,0.5,2.446089,1.606765556,3551,343.063477,12421,5,762.961731,1e+06
5552,00000DDF,3552,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,231.687943,21.88008384,1e-05,0.5,2.165679,1.295198889,3552,291.891968,7562,2,812.575867,1e+06
5553,00000DE0,3553,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,289.340668,29.92333053,1e-05,0.5,2.225766,1.361962222,3553,731.975342,619976,3,844.858337,1e+06
5554,00000DE1,3554,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,225.944565,23.00759311,1e-05,0.5,2.029517804,1.143908672,3554,0,0,0,860.134216,1e+06
5555,00000DE2,3555,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,287.692871,29.39205728,1e-05,0.5,2.358688,1.509653333,3555,614.015259,351577,4,813.394592,1e+06
5556,00000DE3,3556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,442.499725,48.9838741,1e-05,0.5,3.018787,2.243096667,3556,646.077087,295936,21,806.518616,1e+06
