,index,birth_rate_end_mean
892,000001BDaa,1.374818039
893,000001BEa,1.329475607
894,000001BEaa,1.324565718
895,000001BFa,1.482458527
896,000001BFaa,1.29909491
897,000001C0a,1.317345955
898,000001C0aa,1.375393752
899,000001C1a,1.326241205
900,000001C1aa,1.238789884
901,000001C2a,1.271956831
902,000001C2aa,1.480984353
903,000001C3a,1.280272884
904,000001C3aa,1.510737672
905,000001C4a,1.291064902
906,000001C4aa,1.390382534
907,000001C5a,1.356481377
908,000001C5aa,1.308338156
909,000001C6a,1.403119796
910,000001C6aa,1.325047182
911,000001C7a,1.404689011
912,000001C7aa,1.312267624
913,000001C8a,1.341832858
914,000001C8aa,1.5155307
915,000001C9a,1.411742964
916,000001C9aa,1.256082921
917,000001CAa,1.243505485
918,000001CAaa,1.305062066
919,000001CBa,1.241168808
920,000001CBaa,1.283101339
921,000001CCa,1.215261946
922,000001CCaa,1.386166742
923,000001CDa,1.3432496
924,000001CDaa,1.349984959
925,000001CEa,1.399430641
926,000001CEaa,1.329982591
927,000001CFa,1.321891052
928,000001CFaa,1.357945121
929,000001D0a,1.314518648
930,000001D0aa,1.345008642
931,000001D1a,1.347436145
932,000001D1aa,1.452446604
933,000001D2a,1.412336974
934,000001D2aa,1.247739605
935,000001D3a,1.371327775
936,000001D3aa,1.283915769
937,000001D4a,1.324487029
938,000001D4aa,1.519685339
939,000001D5a,1.415741694
940,000001D5aa,1.26874548
941,000001D6a,1.245603879
942,000001D6aa,1.329163095
943,000001D7a,1.584587711
944,000001D7aa,1.356753015
945,000001D8a,1.44095665
946,000001D8aa,1.388363294
947,000001D9a,1.359673133
948,000001D9aa,1.344509354
949,000001DAa,1.268977886
950,000001DAaa,1.419082228
951,000001DBa,1.313472047
952,000001DBaa,1.480158418
953,000001DCa,1.568343687
954,000001DCaa,1.32889307
955,000001DDa,1.391881345
956,000001DDaa,1.458038153
957,000001DEa,1.455847725
958,000001DEaa,1.353063619
959,000001DFa,1.408645979
960,000001DFaa,1.394895916
961,000001E0a,1.288072346
962,000001E0aa,1.263991978
963,000001E1a,1.552976392
964,000001E1aa,1.362840618
965,000001E2a,1.556756939
966,000001E2aa,1.329092707
967,000001E3a,1.223249369
968,000001E3aa,1.241766266
969,000001E4a,1.383840488
970,000001E4aa,1.398397124
971,000001E5a,1.379316044
972,000001E5aa,1.250563396
973,000001E6a,1.344533502
974,000001E6aa,1.290074476
975,000001E7a,1.416216242
976,000001E7aa,1.315558549
977,000001E8a,1.609543557
978,000001E8aa,1.238758079
979,000001E9a,1.439516401
980,000001E9aa,1.460876322
