,index,mu_driver_birth,s_driver_birth
23546,0000606D,1e-05,2.0
23547,00003237,1e-03,0.4
23548,00000DCC,1e-02,0.5
23549,00004056,1e-04,2.0
23550,00006227,1e-05,1.5
23551,000070A4,1e-05,0.4
23552,00008A75,1e-06,0.5
23553,000017D4,1e-02,0.2
23554,00006CB3,1e-05,0.5
23555,0000650C,1e-05,1.5
23556,0000245C,1e-03,1.5
23557,000077FF,1e-05,0.2
23558,00005045,1e-04,0.4
23559,00001699,1e-02,0.3
23560,00000695,1e-02,1.5
23561,0000083A,1e-02,1.0
23562,00008473,1e-06,1.5
23563,00000024,1e-02,2.0
23564,000060D3,1e-05,2.0
23565,000001DD,1e-02,2.0
23566,00001AD1,1e-02,0.2
23567,00003963,1e-03,0.2
23568,00003708,1e-03,0.2
23569,0000909A,1e-06,0.3
23570,00006451,1e-05,1.5
23571,00008228,1e-06,1.5
23572,000080C7,1e-06,2.0
23573,00006D5E,1e-05,0.5
23574,00005808,1e-04,0.2
23575,00005E8E,1e-05,2.0
23576,00004054,1e-04,2.0
23577,00004D45,1e-04,0.5
23578,0000620F,1e-05,1.5
23579,000020FE,1e-03,2.0
23580,00003618,1e-03,0.3
23581,0000953F,1e-06,0.2
23582,000036B6,1e-03,0.2
23583,00003A0A,1e-03,0.2
23584,00005F08,1e-05,2.0
23585,00007376,1e-05,0.3
23586,0000143E,1e-02,0.3
23587,00006CF6,1e-05,0.5
23588,00004CDA,1e-04,0.5
23589,0000321C,1e-03,0.4
23590,00005F7C,1e-05,2.0
23591,00004EDD,1e-04,0.4
23592,00004260,1e-04,2.0
23593,0000943B,1e-06,0.3
23594,000030E2,1e-03,0.4
23595,00009893,1e-06,0.1
23596,0000299E,1e-03,1.0
23597,00002A0F,1e-03,1.0
23598,00005A95,1e-04,0.1
23599,00000E56,1e-02,0.5
23600,0000808D,1e-06,2.0
23601,00000A17,1e-02,1.0
23602,000088AE,1e-06,1.0
23603,00007A81,1e-05,0.1
23604,000061D9,1e-05,1.5
23605,00008705,1e-06,1.0
23606,00004162,1e-04,2.0
23607,00007AA4,1e-05,0.1
23608,00002446,1e-03,1.5
23609,000032F0,1e-03,0.3
23610,00006E9F,1e-05,0.4
23611,00009147,1e-06,0.3
23612,00008083,1e-06,2.0
23613,0000338F,1e-03,0.3
23614,000098E5,1e-06,0.1
23615,000060AA,1e-05,2.0
23616,00000C83,1e-02,0.5
23617,0000935F,1e-06,0.3
23618,00009486,1e-06,0.2
23619,00005A15,1e-04,0.1
23620,00009687,1e-06,0.2
23621,00007745,1e-05,0.2
23622,00002753,1e-03,1.0
23623,000041E8,1e-04,2.0
23624,00007937,1e-05,0.1
23625,0000465D,1e-04,1.0
23626,00006C31,1e-05,0.5
23627,00004CD7,1e-04,0.5
23628,000012F7,1e-02,0.4
23629,000013A2,1e-02,0.3
23630,0000272B,1e-03,1.0
23631,00006E72,1e-05,0.4
23632,000075E5,1e-05,0.2
23633,00004E9A,1e-04,0.4
23634,00005CA0,1e-04,0.1
23635,00006B04,1e-05,0.5
23636,0000894A,1e-06,0.5
23637,00001E1A,1e-02,0.1
23638,00002891,1e-03,1.0
23639,00002026,1e-03,2.0
23640,000092B7,1e-06,0.3
23641,0000063F,1e-02,1.5
23642,00003F39,1e-04,2.0
23643,00006E2B,1e-05,0.4
23644,00003D9E,1e-03,0.1
23645,0000391E,1e-03,0.2
23646,00007BF6,1e-05,0.1
23647,00005EDE,1e-05,2.0
23648,00005043,1e-04,0.4
23649,00000FED,1e-02,0.4
23650,00007A40,1e-05,0.1
23651,000000F7,1e-02,2.0
23652,000007A9,1e-02,1.5
23653,000074E7,1e-05,0.3
23654,0000763C,1e-05,0.2
23655,000049A4,1e-04,1.0
23656,00001EC9,1e-02,0.1
23657,00009AD6,1e-06,0.1
23658,000081AB,1e-06,1.5
23659,00008690,1e-06,1.0
23660,000054E3,1e-04,0.3
23661,0000855B,1e-06,1.0
23662,0000251A,1e-03,1.5
23663,000012C4,1e-02,0.4
23664,00004E91,1e-04,0.4
23665,000011FA,1e-02,0.4
23666,00008C9F,1e-06,0.5
23667,00001539,1e-02,0.3
23668,0000772D,1e-05,0.2
23669,000009E5,1e-02,1.0
23670,000015D4,1e-02,0.3
23671,000089E0,1e-06,0.5
23672,0000585B,1e-04,0.2
23673,000087CE,1e-06,1.0
23674,00009B6D,1e-06,0.1
23675,00005588,1e-04,0.3
23676,0000190E,1e-02,0.2
23677,0000518A,1e-04,0.4
23678,000085A6,1e-06,1.0
23679,00007209,1e-05,0.3
23680,00008246,1e-06,1.5
23681,000035AB,1e-03,0.3
23682,00002F72,1e-03,0.4
23683,00007E92,1e-06,2.0
23684,00009647,1e-06,0.2
23685,0000314C,1e-03,0.4
23686,00006AD9,1e-05,0.5
23687,00003942,1e-03,0.2
23688,0000520D,1e-04,0.3
23689,000000AA,1e-02,2.0
23690,00001466,1e-02,0.3
23691,000073F6,1e-05,0.3
23692,000013C3,1e-02,0.3
23693,00009C38,1e-06,0.1
23694,00004936,1e-04,1.0
23695,00007BC7,1e-05,0.1
23696,00005048,1e-04,0.4
23697,00003A0C,1e-03,0.2
23698,00005255,1e-04,0.3
23699,00006534,1e-05,1.5
23700,000043D7,1e-04,1.5
23701,00003489,1e-03,0.3
23702,00009724,1e-06,0.2
23703,00006D21,1e-05,0.5
23704,0000229B,1e-03,2.0
23705,00005025,1e-04,0.4
23706,00005455,1e-04,0.3
23707,00003A06,1e-03,0.2
23708,000022A8,1e-03,2.0
23709,00003659,1e-03,0.3
23710,0000052E,1e-02,1.5
23711,000068CB,1e-05,1.0
23712,00006E8B,1e-05,0.4
23713,000025CB,1e-03,1.5
23714,00001A99,1e-02,0.2
23715,00000557,1e-02,1.5
23716,000050A1,1e-04,0.4
23717,0000833C,1e-06,1.5
23718,00008C9A,1e-06,0.5
23719,000067A2,1e-05,1.0
23720,0000945D,1e-06,0.3
23721,000046DD,1e-04,1.0
23722,00003D40,1e-03,0.1
23723,00001C5B,1e-02,0.1
23724,0000604F,1e-05,2.0
23725,000011AE,1e-02,0.4
23726,000080BD,1e-06,2.0
23727,00004159,1e-04,2.0
23728,00003A9F,1e-03,0.1
23729,00007FC4,1e-06,2.0
23730,000046C9,1e-04,1.0
23731,00007816,1e-05,0.2
23732,00009331,1e-06,0.3
23733,00001EC7,1e-02,0.1
23734,00001C72,1e-02,0.1
23735,00009206,1e-06,0.3
23736,000062E3,1e-05,1.5
23737,00006C03,1e-05,0.5
23738,00002899,1e-03,1.0
23739,000004A1,1e-02,1.5
23740,00002139,1e-03,2.0
23741,0000855C,1e-06,1.0
23742,00000B0A,1e-02,1.0
23743,00003490,1e-03,0.3
23744,000051A1,1e-04,0.4
23745,000050BD,1e-04,0.4
23746,00007924,1e-05,0.1
23747,00001381,1e-02,0.4
23748,00000A7C,1e-02,1.0
23749,00002B83,1e-03,0.5
23750,00009975,1e-06,0.1
23751,00007E94,1e-06,2.0
23752,00007E1C,1e-06,2.0
23753,00005C37,1e-04,0.1
23754,00005CC3,1e-04,0.1
23755,0000902F,1e-06,0.4
23756,000088DA,1e-06,0.5
23757,00000B13,1e-02,1.0
23758,00003D78,1e-03,0.1
23759,0000347E,1e-03,0.3
23760,00008412,1e-06,1.5
23761,00007893,1e-05,0.2
23762,000063E8,1e-05,1.5
23763,0000340D,1e-03,0.3
23764,00006847,1e-05,1.0
23765,0000162B,1e-02,0.3
23766,00007BA3,1e-05,0.1
23767,000049DC,1e-04,1.0
23768,00006E46,1e-05,0.4
23769,000042D3,1e-04,1.5
23770,00004E68,1e-04,0.4
23771,0000087B,1e-02,1.0
23772,00005CF4,1e-04,0.1
23773,000068C6,1e-05,1.0
23774,00003C0F,1e-03,0.1
23775,00000C3D,1e-02,0.5
23776,0000368B,1e-03,0.3
23777,0000185E,1e-02,0.2
23778,000052EA,1e-04,0.3
23779,00006BFC,1e-05,0.5
23780,00003D6D,1e-03,0.1
23781,00002071,1e-03,2.0
23782,00004401,1e-04,1.5
23783,000006DF,1e-02,1.5
23784,0000790E,1e-05,0.2
23785,00007379,1e-05,0.3
23786,00004E90,1e-04,0.4
23787,00000402,1e-02,1.5
23788,00008BDE,1e-06,0.5
23789,00003D1E,1e-03,0.1
23790,00003AE7,1e-03,0.1
23791,00008BD2,1e-06,0.5
23792,00008D13,1e-06,0.4
23793,00000DB6,1e-02,0.5
23794,00003CC9,1e-03,0.1
23795,000029ED,1e-03,1.0
23796,00002574,1e-03,1.5
23797,00004E3B,1e-04,0.4
23798,000014A0,1e-02,0.3
23799,0000751C,1e-05,0.3
23800,000001B6,1e-02,2.0
23801,00008C1E,1e-06,0.5
23802,00004EC0,1e-04,0.4
23803,00000EB9,1e-02,0.5
23804,000076B6,1e-05,0.2
23805,0000431E,1e-04,1.5
23806,00007B79,1e-05,0.1
23807,0000748B,1e-05,0.3
23808,00000C7F,1e-02,0.5
23809,00001D86,1e-02,0.1
23810,00005F59,1e-05,2.0
23811,0000816F,1e-06,1.5
23812,0000452B,1e-04,1.5
23813,00007A1B,1e-05,0.1
23814,00005065,1e-04,0.4
23815,00000598,1e-02,1.5
23816,00004BBD,1e-04,0.5
23817,00006D67,1e-05,0.4
23818,00007355,1e-05,0.3
23819,00008C35,1e-06,0.5
23820,00007B94,1e-05,0.1
23821,0000302E,1e-03,0.4
23822,00000E68,1e-02,0.5
23823,000052F2,1e-04,0.3
23824,00000979,1e-02,1.0
23825,0000991D,1e-06,0.1
23826,00005A94,1e-04,0.1
23827,000012D9,1e-02,0.4
23828,00004ACA,1e-04,0.5
23829,0000559A,1e-04,0.3
23830,00006697,1e-05,1.0
23831,0000693D,1e-05,1.0
23832,000085F8,1e-06,1.0
23833,0000659A,1e-05,1.0
23834,000072CC,1e-05,0.3
23835,00005FDD,1e-05,2.0
23836,0000383E,1e-03,0.2
23837,0000778B,1e-05,0.2
23838,000045D9,1e-04,1.5
23839,0000302F,1e-03,0.4
23840,000063CF,1e-05,1.5
23841,000067E7,1e-05,1.0
23842,0000860B,1e-06,1.0
23843,00005FBD,1e-05,2.0
23844,0000883D,1e-06,1.0
23845,000028E0,1e-03,1.0
23846,0000703C,1e-05,0.4
23847,0000587F,1e-04,0.2
23848,00000336,1e-02,2.0
23849,00008295,1e-06,1.5
23850,00000141,1e-02,2.0
23851,000007ED,1e-02,1.0
23852,00003CD5,1e-03,0.1
23853,0000098F,1e-02,1.0
23854,0000624B,1e-05,1.5
23855,0000255D,1e-03,1.5
23856,000070D6,1e-05,0.4
23857,00008EB1,1e-06,0.4
23858,00003841,1e-03,0.2
23859,00007A85,1e-05,0.1
23860,00007C19,1e-05,0.1
23861,000076E5,1e-05,0.2
23862,00009934,1e-06,0.1
23863,00005F05,1e-05,2.0
23864,000086C1,1e-06,1.0
23865,00002BF1,1e-03,0.5
23866,00006D17,1e-05,0.5
23867,000035A2,1e-03,0.3
23868,000052BB,1e-04,0.3
23869,00009AC5,1e-06,0.1
23870,00006F28,1e-05,0.4
23871,00005F37,1e-05,2.0
23872,00006B06,1e-05,0.5
23873,00007B08,1e-05,0.1
23874,000080DC,1e-06,2.0
23875,00006B17,1e-05,0.5
23876,00002242,1e-03,2.0
23877,000002DB,1e-02,2.0
23878,00006CE3,1e-05,0.5
23879,00003018,1e-03,0.4
23880,000090EF,1e-06,0.3
23881,000006AF,1e-02,1.5
23882,00002F4E,1e-03,0.4
23883,000090DB,1e-06,0.3
23884,000053AF,1e-04,0.3
23885,000093A1,1e-06,0.3
23886,00001909,1e-02,0.2
23887,00003991,1e-03,0.2
23888,00009223,1e-06,0.3
23889,000095A4,1e-06,0.2
23890,00007158,1e-05,0.3
23891,00006FC4,1e-05,0.4
23892,000083D7,1e-06,1.5
23893,000066CA,1e-05,1.0
23894,00008935,1e-06,0.5
23895,00003EF6,1e-04,2.0
23896,000078C1,1e-05,0.2
23897,0000012B,1e-02,2.0
23898,00003BD3,1e-03,0.1
23899,00001CC3,1e-02,0.1
23900,00001A13,1e-02,0.2
23901,000075D4,1e-05,0.2
23902,00004D60,1e-04,0.5
23903,00001C64,1e-02,0.1
23904,00000397,1e-02,2.0
23905,00005FBC,1e-05,2.0
23906,00007E07,1e-06,2.0
23907,00004689,1e-04,1.0
23908,00001341,1e-02,0.4
23909,00006DD8,1e-05,0.4
23910,00007749,1e-05,0.2
23911,00009853,1e-06,0.2
23912,00009909,1e-06,0.1
23913,000000FE,1e-02,2.0
23914,00009A2E,1e-06,0.1
23915,000059A4,1e-04,0.2
23916,00007237,1e-05,0.3
23917,00001858,1e-02,0.2
23918,00003DED,1e-03,0.1
23919,00007CD8,1e-05,0.1
23920,00000F1A,1e-02,0.5
23921,000039A0,1e-03,0.2
23922,00006AE9,1e-05,0.5
23923,00008ECA,1e-06,0.4
23924,00001B23,1e-02,0.2
23925,000028B2,1e-03,1.0
23926,00001812,1e-02,0.2
23927,00000EC5,1e-02,0.5
23928,00002F71,1e-03,0.4
23929,000034EB,1e-03,0.3
23930,000086F5,1e-06,1.0
23931,00006F48,1e-05,0.4
23932,00000408,1e-02,1.5
23933,00004467,1e-04,1.5
23934,00007BA0,1e-05,0.1
23935,00008109,1e-06,1.5
23936,00005A67,1e-04,0.1
23937,00002AF2,1e-03,1.0
23938,00004590,1e-04,1.5
23939,00006A6D,1e-05,0.5
23940,00002FB2,1e-03,0.4
23941,0000405A,1e-04,2.0
23942,00003670,1e-03,0.3
23943,00001D89,1e-02,0.1
23944,00007FD9,1e-06,2.0
23945,00004BD9,1e-04,0.5
23946,000059FF,1e-04,0.1
23947,00000621,1e-02,1.5
23948,000081FD,1e-06,1.5
23949,000057A2,1e-04,0.2
23950,0000092A,1e-02,1.0
23951,00005821,1e-04,0.2
23952,00003636,1e-03,0.3
23953,000005DE,1e-02,1.5
23954,00002792,1e-03,1.0
23955,00009754,1e-06,0.2
23956,00004016,1e-04,2.0
23957,000036CB,1e-03,0.2
23958,00008CD4,1e-06,0.4
23959,00005D33,1e-04,0.1
23960,00005F2C,1e-05,2.0
23961,000076E3,1e-05,0.2
23962,00001DCA,1e-02,0.1
23963,00000665,1e-02,1.5
23964,00004582,1e-04,1.5
23965,00003251,1e-03,0.4
23966,000060DD,1e-05,2.0
23967,0000815A,1e-06,1.5
23968,000041B1,1e-04,2.0
23969,000005F7,1e-02,1.5
23970,00004EE2,1e-04,0.4
23971,00008092,1e-06,2.0
23972,00009422,1e-06,0.3
23973,0000713B,1e-05,0.4
23974,000004A9,1e-02,1.5
23975,00009BA2,1e-06,0.1
23976,00002233,1e-03,2.0
23977,0000608C,1e-05,2.0
23978,00007715,1e-05,0.2
23979,00006146,1e-05,2.0
23980,000075DD,1e-05,0.2
23981,00000344,1e-02,2.0
23982,00002078,1e-03,2.0
23983,00007390,1e-05,0.3
23984,00001E3C,1e-02,0.1
23985,000097A7,1e-06,0.2
23986,00001B0B,1e-02,0.2
23987,00009725,1e-06,0.2
23988,0000533F,1e-04,0.3
23989,000027FC,1e-03,1.0
23990,000018F1,1e-02,0.2
23991,000068B8,1e-05,1.0
23992,000052BC,1e-04,0.3
23993,000036F2,1e-03,0.2
23994,0000304F,1e-03,0.4
23995,00001020,1e-02,0.4
23996,00006FDB,1e-05,0.4
23997,00004DCC,1e-04,0.5
23998,00008254,1e-06,1.5
23999,000007E3,1e-02,1.0
24000,00004802,1e-04,1.0
24001,00007501,1e-05,0.3
24002,00006710,1e-05,1.0
24003,00000212,1e-02,2.0
24004,000021D0,1e-03,2.0
24005,00009410,1e-06,0.3
24006,00002A36,1e-03,1.0
24007,00006214,1e-05,1.5
24008,0000082A,1e-02,1.0
24009,00006A16,1e-05,0.5
24010,000093B4,1e-06,0.3
24011,00002BCA,1e-03,0.5
24012,00000232,1e-02,2.0
24013,00000634,1e-02,1.5
24014,00008925,1e-06,0.5
24015,00004595,1e-04,1.5
24016,00002F78,1e-03,0.4
24017,00006116,1e-05,2.0
24018,00003DF8,1e-03,0.1
24019,000092FA,1e-06,0.3
24020,00008293,1e-06,1.5
24021,00008762,1e-06,1.0
24022,000022F6,1e-03,2.0
24023,000073DA,1e-05,0.3
24024,00001C57,1e-02,0.1
24025,00006589,1e-05,1.5
24026,00000BDB,1e-02,0.5
24027,000085F1,1e-06,1.0
24028,00004E2D,1e-04,0.4
24029,000094FC,1e-06,0.2
24030,00006024,1e-05,2.0
24031,00005BEB,1e-04,0.1
24032,00002236,1e-03,2.0
24033,00005E5E,1e-05,2.0
24034,00001D09,1e-02,0.1
24035,00000BE2,1e-02,0.5
24036,00008D45,1e-06,0.4
24037,00008A94,1e-06,0.5
24038,00004A73,1e-04,0.5
24039,00008915,1e-06,0.5
24040,000091CB,1e-06,0.3
24041,00001DE6,1e-02,0.1
24042,0000906E,1e-06,0.4
24043,000002E7,1e-02,2.0
24044,000012CF,1e-02,0.4
24045,00004985,1e-04,1.0
24046,0000311E,1e-03,0.4
24047,00008360,1e-06,1.5
24048,0000894C,1e-06,0.5
24049,00001C0B,1e-02,0.1
24050,000068C9,1e-05,1.0
24051,000005A5,1e-02,1.5
24052,000061C6,1e-05,1.5
24053,00000ABE,1e-02,1.0
24054,00003588,1e-03,0.3
24055,000077B7,1e-05,0.2
24056,000002C1,1e-02,2.0
24057,000011CB,1e-02,0.4
24058,00005199,1e-04,0.4
24059,00003CF1,1e-03,0.1
24060,00003C6D,1e-03,0.1
24061,00009BE8,1e-06,0.1
24062,00001D58,1e-02,0.1
24063,000054B3,1e-04,0.3
24064,000008BF,1e-02,1.0
24065,00007C66,1e-05,0.1
24066,00007D01,1e-06,2.0
24067,00006C0D,1e-05,0.5
24068,000077DC,1e-05,0.2
24069,00004D8D,1e-04,0.5
24070,00009804,1e-06,0.2
24071,00000E38,1e-02,0.5
24072,000076A3,1e-05,0.2
24073,00008586,1e-06,1.0
24074,00009780,1e-06,0.2
24075,0000208F,1e-03,2.0
24076,000047B7,1e-04,1.0
24077,000092C8,1e-06,0.3
24078,00007ED4,1e-06,2.0
24079,00003D41,1e-03,0.1
24080,0000344B,1e-03,0.3
24081,00001725,1e-02,0.3
24082,00007C00,1e-05,0.1
24083,000060D8,1e-05,2.0
24084,000096D7,1e-06,0.2
24085,00003DE7,1e-03,0.1
24086,0000111B,1e-02,0.4
24087,0000583A,1e-04,0.2
24088,00004E55,1e-04,0.4
24089,000098D5,1e-06,0.1
24090,000036DF,1e-03,0.2
24091,00008D21,1e-06,0.4
24092,00004DE0,1e-04,0.5
24093,00002B1C,1e-03,0.5
24094,0000300A,1e-03,0.4
24095,00006181,1e-05,2.0
24096,000011C5,1e-02,0.4
24097,00005465,1e-04,0.3
24098,0000241B,1e-03,1.5
24099,00000B52,1e-02,1.0
24100,00004E97,1e-04,0.4
24101,0000777A,1e-05,0.2
24102,00005F54,1e-05,2.0
24103,000087E0,1e-06,1.0
24104,0000898C,1e-06,0.5
24105,000024C8,1e-03,1.5
24106,00001A3D,1e-02,0.2
24107,00003D95,1e-03,0.1
24108,00007AC9,1e-05,0.1
24109,00004C21,1e-04,0.5
24110,00006E2C,1e-05,0.4
24111,00006661,1e-05,1.0
24112,00000751,1e-02,1.5
24113,00004341,1e-04,1.5
24114,00002DF8,1e-03,0.5
24115,000004A6,1e-02,1.5
24116,000088E0,1e-06,0.5
24117,00000BB5,1e-02,1.0
24118,000058C3,1e-04,0.2
24119,00005358,1e-04,0.3
24120,00003388,1e-03,0.3
24121,0000004E,1e-02,2.0
24122,00000889,1e-02,1.0
24123,000078BE,1e-05,0.2
24124,000067C7,1e-05,1.0
24125,000027B7,1e-03,1.0
24126,00008740,1e-06,1.0
24127,00001BAC,1e-02,0.1
24128,000032C9,1e-03,0.3
24129,00006716,1e-05,1.0
24130,000064A2,1e-05,1.5
24131,00008FDD,1e-06,0.4
24132,000011C9,1e-02,0.4
24133,00000C6F,1e-02,0.5
24134,00008421,1e-06,1.5
24135,00004141,1e-04,2.0
24136,000078C3,1e-05,0.2
24137,00000182,1e-02,2.0
24138,00004F65,1e-04,0.4
24139,00000DB2,1e-02,0.5
24140,0000863B,1e-06,1.0
24141,000094CA,1e-06,0.2
24142,00007988,1e-05,0.1
24143,00005FFF,1e-05,2.0
24144,00001334,1e-02,0.4
24145,0000367A,1e-03,0.3
24146,00007546,1e-05,0.2
24147,00007C9D,1e-05,0.1
24148,0000275A,1e-03,1.0
24149,0000836F,1e-06,1.5
24150,000036A2,1e-03,0.3
24151,00000BE3,1e-02,0.5
24152,00001AB4,1e-02,0.2
24153,00005D7A,1e-04,0.1
24154,0000556A,1e-04,0.3
24155,00000A69,1e-02,1.0
24156,00002FC2,1e-03,0.4
24157,00005B5E,1e-04,0.1
24158,00006587,1e-05,1.5
24159,0000149C,1e-02,0.3
24160,00008886,1e-06,1.0
24161,000060F2,1e-05,2.0
24162,00003194,1e-03,0.4
24163,0000761D,1e-05,0.2
24164,00003A93,1e-03,0.2
24165,000003AD,1e-02,2.0
24166,00004CBA,1e-04,0.5
24167,00009061,1e-06,0.4
24168,000059D8,1e-04,0.1
24169,00000999,1e-02,1.0
24170,00000BCC,1e-02,0.5
24171,0000883F,1e-06,1.0
24172,000029AA,1e-03,1.0
24173,000021A5,1e-03,2.0
24174,000045FB,1e-04,1.5
24175,00009605,1e-06,0.2
24176,000058BF,1e-04,0.2
24177,00009A11,1e-06,0.1
24178,00009671,1e-06,0.2
24179,00001797,1e-02,0.2
24180,00008C67,1e-06,0.5
24181,00006E18,1e-05,0.4
24182,00002119,1e-03,2.0
24183,00000FFB,1e-02,0.4
24184,00002B9B,1e-03,0.5
24185,00002744,1e-03,1.0
24186,00009A6A,1e-06,0.1
24187,00008521,1e-06,1.0
24188,00001552,1e-02,0.3
24189,00004F30,1e-04,0.4
24190,000051CC,1e-04,0.4
24191,00006018,1e-05,2.0
24192,0000951E,1e-06,0.2
24193,000057C4,1e-04,0.2
24194,00002F16,1e-03,0.4
24195,00004520,1e-04,1.5
24196,00002481,1e-03,1.5
24197,00005F3A,1e-05,2.0
24198,00008A55,1e-06,0.5
24199,0000941D,1e-06,0.3
24200,00008BC8,1e-06,0.5
24201,00008C30,1e-06,0.5
24202,000042CF,1e-04,1.5
24203,00003BB0,1e-03,0.1
24204,00007F99,1e-06,2.0
24205,0000384E,1e-03,0.2
24206,00002DB5,1e-03,0.5
24207,000083B0,1e-06,1.5
24208,000033E9,1e-03,0.3
24209,000073D3,1e-05,0.3
24210,0000771B,1e-05,0.2
24211,00008E2E,1e-06,0.4
24212,00006C2D,1e-05,0.5
24213,0000049A,1e-02,1.5
24214,0000367C,1e-03,0.3
24215,000083A4,1e-06,1.5
24216,00003FF1,1e-04,2.0
24217,000000C5,1e-02,2.0
24218,00006124,1e-05,2.0
24219,00009735,1e-06,0.2
24220,00003AE1,1e-03,0.1
24221,0000278F,1e-03,1.0
24222,000067A5,1e-05,1.0
24223,0000913C,1e-06,0.3
24224,000095FA,1e-06,0.2
24225,000012E4,1e-02,0.4
24226,00006C5B,1e-05,0.5
24227,00007FFC,1e-06,2.0
24228,0000060F,1e-02,1.5
24229,00001C8B,1e-02,0.1
24230,00007E20,1e-06,2.0
24231,00002A48,1e-03,1.0
24232,00007E4B,1e-06,2.0
24233,000056B1,1e-04,0.2
24234,00006B91,1e-05,0.5
24235,00003373,1e-03,0.3
24236,00004939,1e-04,1.0
24237,00007EDB,1e-06,2.0
24238,00000592,1e-02,1.5
24239,000023DC,1e-03,1.5
24240,00005BA5,1e-04,0.1
24241,00003B50,1e-03,0.1
24242,000082E2,1e-06,1.5
24243,00008CDC,1e-06,0.4
24244,00000D51,1e-02,0.5
24245,000080E7,1e-06,2.0
24246,00004692,1e-04,1.0
24247,00005A44,1e-04,0.1
24248,000049FC,1e-04,1.0
24249,00009115,1e-06,0.3
24250,00005D16,1e-04,0.1
24251,00004843,1e-04,1.0
24252,00003601,1e-03,0.3
24253,000000BF,1e-02,2.0
24254,00006985,1e-05,0.5
24255,000007A2,1e-02,1.5
24256,000067FE,1e-05,1.0
24257,00002E0B,1e-03,0.5
24258,00006D18,1e-05,0.5
24259,00000A1B,1e-02,1.0
24260,000094BB,1e-06,0.2
24261,00007909,1e-05,0.2
24262,00005C40,1e-04,0.1
24263,00001EA4,1e-02,0.1
24264,00002448,1e-03,1.5
24265,000077F4,1e-05,0.2
24266,00008ABE,1e-06,0.5
24267,00000BAC,1e-02,1.0
24268,0000699A,1e-05,0.5
24269,00005BBC,1e-04,0.1
24270,00006236,1e-05,1.5
24271,0000869F,1e-06,1.0
24272,000003B1,1e-02,2.0
24273,00001383,1e-02,0.4
24274,00004BD6,1e-04,0.5
24275,00005A00,1e-04,0.1
24276,00000818,1e-02,1.0
24277,00008852,1e-06,1.0
24278,000069C8,1e-05,0.5
24279,0000895E,1e-06,0.5
24280,00000DF4,1e-02,0.5
24281,00007463,1e-05,0.3
24282,00009A98,1e-06,0.1
24283,00004708,1e-04,1.0
24284,000067FD,1e-05,1.0
24285,00007238,1e-05,0.3
24286,000061FB,1e-05,1.5
24287,00002783,1e-03,1.0
24288,000026C4,1e-03,1.5
24289,00001FBB,1e-03,2.0
24290,00003E8E,1e-04,2.0
24291,00004E16,1e-04,0.5
24292,00001E15,1e-02,0.1
24293,00007ACB,1e-05,0.1
24294,00006B90,1e-05,0.5
24295,000043A5,1e-04,1.5
24296,00001983,1e-02,0.2
24297,0000040B,1e-02,1.5
24298,000070C6,1e-05,0.4
24299,00002BCE,1e-03,0.5
24300,0000163A,1e-02,0.3
24301,000068D7,1e-05,1.0
24302,000010AB,1e-02,0.4
24303,00008D8A,1e-06,0.4
24304,00005F6E,1e-05,2.0
24305,000027D4,1e-03,1.0
24306,0000123B,1e-02,0.4
24307,0000948B,1e-06,0.2
24308,000080A4,1e-06,2.0
24309,0000519E,1e-04,0.4
24310,00004E0A,1e-04,0.5
24311,0000512C,1e-04,0.4
24312,00002F13,1e-03,0.4
24313,00006BEE,1e-05,0.5
24314,0000064F,1e-02,1.5
24315,000030C7,1e-03,0.4
24316,00004F23,1e-04,0.4
24317,000053F0,1e-04,0.3
24318,00002E0C,1e-03,0.5
24319,000073BA,1e-05,0.3
24320,00001B4A,1e-02,0.2
24321,0000567B,1e-04,0.2
24322,0000964F,1e-06,0.2
24323,00004373,1e-04,1.5
24324,00006991,1e-05,0.5
24325,00001567,1e-02,0.3
24326,00004551,1e-04,1.5
24327,00003225,1e-03,0.4
24328,00005978,1e-04,0.2
24329,000067FA,1e-05,1.0
24330,0000175F,1e-02,0.3
24331,00006190,1e-05,2.0
24332,0000588B,1e-04,0.2
24333,0000346D,1e-03,0.3
24334,00006C60,1e-05,0.5
24335,000068C1,1e-05,1.0
24336,00003EB3,1e-04,2.0
24337,0000744E,1e-05,0.3
24338,000010EB,1e-02,0.4
24339,00008548,1e-06,1.0
24340,0000165B,1e-02,0.3
24341,000015A8,1e-02,0.3
24342,0000255F,1e-03,1.5
24343,000014AF,1e-02,0.3
24344,0000909D,1e-06,0.3
24345,00006333,1e-05,1.5
24346,0000948C,1e-06,0.2
24347,000079C8,1e-05,0.1
24348,00000645,1e-02,1.5
24349,0000887B,1e-06,1.0
24350,00005C05,1e-04,0.1
24351,0000180C,1e-02,0.2
24352,00007DCE,1e-06,2.0
24353,000072CF,1e-05,0.3
24354,00002D75,1e-03,0.5
24355,00006DB5,1e-05,0.4
24356,00008CCE,1e-06,0.4
24357,00003B93,1e-03,0.1
24358,000065F9,1e-05,1.0
24359,00001BED,1e-02,0.1
24360,000088DF,1e-06,0.5
24361,00000E62,1e-02,0.5
24362,00006F7E,1e-05,0.4
24363,00003A0D,1e-03,0.2
24364,00002C2E,1e-03,0.5
24365,00006AC9,1e-05,0.5
24366,000050F4,1e-04,0.4
24367,00001AC7,1e-02,0.2
24368,00002588,1e-03,1.5
24369,00000DF6,1e-02,0.5
