"","index","birth_rate_end_mean"
"264","00000107","9.873402104049"
"265","00000108","9.999887337396"
"266","00000109","9.957499137945"
"267","0000010A","9.45274171097399"
"268","0000010B","10"
"269","0000010C","9.335121347678"
"270","0000010D","5.690919"
"271","0000010E","9.753517214551"
"272","0000010F","9.948191383282"
"273","00000110","10"
"274","00000111","9.550324434392"
"275","00000112","10"
"276","00000113","9.898307823246"
"277","00000114","9.665340804804"
"278","00000115","9.47040694010101"
"279","00000116","10"
"280","00000117","9.502772457879"
"281","00000118","9.32167507529001"
"282","00000119","9.886188739477"
"283","0000011A","9.354076753344"
"284","0000011B","10"
"285","0000011C","9.995887311249"
"286","0000011D","9.702111580953"
"287","0000011E","10"
"288","0000011F","10"
"289","00000120","10"
"290","00000121","9.546467645511"
"291","00000122","9.464966169199"
"292","00000123","10"
"293","00000124","9.795868697339"
"294","00000125","9.401534395279"
"295","00000126","9.579825842439"
"296","00000127","9.442495938962"
"297","00000128","9.900285333991"
"298","00000129","10"
"299","0000012A","9.465800174798"
"300","0000012B","10"
"301","0000012C","10"
"302","0000012D","9.421617734004"
"303","0000012E","10"
"304","0000012F","9.789818946933"
"305","00000130","9.925502307998"
"306","00000131","9.878269608958"
"307","00000132","10"
"308","00000133","9.802091085947"
"309","00000134","10"
"310","00000135","10"
"311","00000136","9.785677488528"
"312","00000137","9.398462921694"
"313","00000138","10"
"314","00000139","10"
"315","0000013A","10"
"316","0000013B","10"
"317","0000013C","9.720626996932"
"318","0000013D","9.864899662797"
"319","0000013E","9.706014302353"
"320","0000013F","9.709145696085"
"321","00000140","9.865056143794"
"322","00000141","9.781262165198"
"323","00000142","10"
"324","00000143","10"
"325","00000144","9.861470534047"
"326","00000145","9.98189720681301"
"327","00000146","9.939487286098"
"328","00000147","9.82018108693"
"329","00000148","9.553933434899"
"330","00000149","9.899400420314"
"331","0000014A","9.657767182573"
"332","0000014B","9.996118793055"
"333","0000014C","9.347037079553"
"334","0000014D","10"
"335","0000014E","10"
"336","0000014F","10"
"337","00000150","10"
"338","00000151","10"
"339","00000152","10"
"340","00000153","10"
"341","00000154","9.762593374053"
"342","00000155","9.559804746695"
"343","00000156","9.54594917068899"
"344","00000157","9.681451527795"
"345","00000158","10"
"346","00000159","9.814809661898"
"347","0000015A","10"
"348","0000015B","10"
"349","0000015C","9.452476755346"
"350","0000015D","9.992336216028"
"351","0000015E","9.970229538585"
"352","0000015F","9.996752200047"
"353","00000160","10"
"354","00000161","9.914526709372"
"355","00000162","9.597242610906"
"356","00000163","10"
"357","00000164","9.886497271106"
"358","00000165","9.665122609265"
"359","00000166","10"
"360","00000167","9.745789009443"
"361","00000168","9.946728274677"
"362","00000169","9.96537556827"
"363","0000016A","9.940863295088"
"364","0000016B","9.43093185074699"
"365","0000016C","9.967587011363"
"366","0000016D","10"
"367","0000016E","9.961630268276"
"368","0000016F","9.364208981243"
"369","00000170","9.965583988563"
"370","00000171","9.814040194345"
"371","00000172","10"
"372","00000173","10"
"373","00000174","9.820191170862"
"374","00000175","9.9824871793"
"375","00000176","9.582445306179"
"376","00000177","10"
"377","00000178","9.999857937018"
"378","00000179","9.680446322969"
"379","0000017A","9.839178580619"
"380","0000017B","9.7018016192"
"381","0000017C","9.981014365629"
"382","0000017D","10"
"383","0000017E","10"
"384","0000017F","9.68497840726"
"385","00000180","10"
"386","00000181","10"
"387","00000182","10"
"388","00000183","9.925715070164"
"389","00000184","10"
"390","00000185","10"
"391","00000186","10"
"392","00000187","10"
"393","00000188","9.940198152792"
"394","00000189","9.974348605843"
"395","0000018A","9.865511220689"
"396","0000018B","9.844794014131"
"397","0000018C","9.305148712305"
"398","0000018D","10"
"399","0000018E","9.708744483346"
"400","0000018F","9.983917215467"
"401","00000190","9.69242591187"
"402","00000191","9.490363706786"
"403","00000192","9.824921677813"
"404","00000193","10"
"405","00000194","10"
"406","00000195","10"
"407","00000196","10"
"408","00000197","9.671599925964"
"409","00000198","9.542204150143"
"410","00000199","10"
"411","0000019A","9.759413217038"
"412","0000019B","10"
"413","0000019C","10"
"414","0000019D","9.751775056544"
"415","0000019E","9.311356869156"
"416","0000019F","9.998503444815"
"417","000001A0","9.973278944613"
"418","000001A1","10"
"419","000001A2","10"
"420","000001A3","9.63852682459"
"421","000001A4","10"
"422","000001A5","9.814087629005"
"423","000001A6","9.78813766342899"
"424","000001A7","9.544986830228"
"425","000001A8","10"
"426","000001A9","9.952404854195"
"427","000001AA","10"
"428","000001AB","10"
"429","000001AC","9.414140215452"
"430","000001AD","9.121883055524"
"431","000001AE","10"
"432","000001AF","9.939595198951"
"433","000001B0","10"
"434","000001B1","10"
"435","000001B2","10"
"436","000001B3","9.940474063981"
"437","000001B4","9.294527414051"
"438","000001B5","9.489272081431"
"439","000001B6","9.937781813616"
"440","000001B7","10"
"441","000001B8","9.546960216377"
"442","000001B9","10"
"443","000001BA","9.977047097886"
"444","000001BB","9.945550157262"
"445","000001BC","9.928154626242"
"446","000001BD","9.86471293441"
"447","000001BE","10"
"448","000001BF","9.84744238647699"
"449","000001C0","9.71927751645699"
"450","000001C1","9.60437841207201"
"451","000001C2","9.924432776514"
"452","000001C3","9.596498766181"
"453","000001C4","9.822922437591"
"454","000001C5","10"
"455","000001C6","9.727683084473"
"456","000001C7","10"
"457","000001C8","9.83394054571"
"458","000001C9","9.785245306308"
"459","000001CA","9.624045288265"
"460","000001CB","9.999855720124"
"461","000001CC","10"
"462","000001CD","9.752102113081"
"463","000001CE","9.891760266301"
"464","000001CF","10"
"465","000001D0","9.468030981234"
"466","000001D1","9.99654136105"
"467","000001D2","10"
"468","000001D3","9.5897210665"
"469","000001D4","10"
"470","000001D5","9.755516474193"
"471","000001D6","10"
"472","000001D7","9.770140683133"
"473","000001D8","10"
"474","000001D9","9.933658112058"
"475","000001DA","10"
"476","000001DB","9.759653051537"
"477","000001DC","10"
"478","000001DD","9.449203991745"
"479","000001DE","9.862653507707"
"480","000001DF","9.99105822473"
"481","000001E0","9.839839734121"
"482","000001E1","9.894064189432"
"483","000001E2","10"
"484","000001E3","9.770956354291"
"485","000001E4","9.821784693167"
"486","000001E5","10"
"487","000001E6","9.81381485342401"
"488","000001E7","10"
"489","000001E8","10"
"490","000001E9","10"
"491","000001EA","10"
"492","000001EB","9.907861844366"
"493","000001EC","9.476731913019"
"494","000001ED","9.969551353112"
"495","000001EE","10"
"496","000001EF","10"
"497","000001F0","9.677695588295"
"498","000001F1","9.938648535712"
"499","000001F2","9.985510206218"
"500","000001F3","9.822942874659"
"501","000001F4","9.706318634104"
"502","000001F5","10"
"503","000001F6","10"
"504","000001F7","9.77292965012899"
"505","000001F8","10"
"506","000001F9","10"
"507","000001FA","9.764177570751"
"508","000001FB","9.407536382863"
"509","000001FC","9.952849356025"
"510","000001FD","9.63098932292"
"511","000001FE","9.999992588813"
"512","000001FF","9.777128336823"
"513","00000200","10"
"514","00000201","9.999687039469"
"515","00000202","9.974625957434"
"516","00000203","9.448314923837"
"517","00000204","10"
"518","00000205","8.97325799444"
"519","00000206","10"
"520","00000207","9.371682882142"
"521","00000208","10"
"522","00000209","10"
"523","0000020A","9.777307109093"
"524","0000020B","10"
"525","0000020C","10"
"526","0000020D","9.625821174797"
"527","0000020E","10"
"528","0000020F","9.978137049952"
"529","00000210","10"
"530","00000211","9.859903808461"
"531","00000212","10"
"532","00000213","9.78963198520901"
"533","00000214","9.999925903492"
"534","00000215","9.918413209013"
"535","00000216","9.464616686657"
"536","00000217","10"
"537","00000218","9.62586757375101"
"538","00000219","9.746310978987"
"539","0000021A","9.734575407874"
"540","0000021B","9.42518733394601"
"541","0000021C","10"
"542","0000021D","9.720562686095"
"543","0000021E","10"
"544","0000021F","9.999966042453"
"545","00000220","9.933216542074"
"546","00000221","9.477211226943"
"547","00000222","9.940521056485"
"548","00000223","9.999017304825"
"549","00000224","10"
"550","00000225","9.95168479940601"
"551","00000226","10"
"552","00000227","9.999197612048"
"553","00000228","9.994401786745"
"554","00000229","9.882370285956"
"555","0000022A","10"
"556","0000022B","7.723774"
"557","0000022C","9.952066560156"
"558","0000022D","10"
"559","0000022E","9.411280948111"
"560","0000022F","9.434642746216"
"561","00000230","9.666281336994"
"562","00000231","9.748508438973"
"563","00000232","9.856905249169"
"564","00000233","9.999993955899"
"565","00000234","9.817226562796"
"566","00000235","10"
"567","00000236","9.43332803516301"
"568","00000237","9.959616493015"
"569","00000238","9.659938292213"
"570","00000239","10"
"571","0000023A","10"
"572","0000023B","10"
"573","0000023C","9.72606355849"
"574","0000023D","9.987995910218"
"575","0000023E","9.999484161344"
"576","0000023F","10"
"577","00000240","9.940801288754"
"578","00000241","10"
"579","00000242","10"
"580","00000243","9.836011159351"
"581","00000244","10"
"582","00000245","9.726213459005"
"583","00000246","10"
"584","00000247","10"
"585","00000248","10"
"586","00000249","10"
"587","0000024A","9.548391309064"
"588","0000024B","10"
"589","0000024C","9.823087270751"
"590","0000024D","10"
"591","0000024E","9.872235516102"
"592","0000024F","9.841582228823"
"593","00000250","10"
"594","00000251","10"
"595","00000252","10"
"596","00000253","9.769059286518"
"597","00000254","9.96360500923"
"598","00000255","9.981711199336"
"599","00000256","9.45605495964999"
"600","00000257","9.950631860588"
"601","00000258","9.71991420393101"
"602","00000259","10"
"603","0000025A","10"
"604","0000025B","9.949197569625"
"605","0000025C","9.992333367637"
"606","0000025D","10"
"607","0000025E","9.749661510368"
"608","0000025F","10"
"609","00000260","9.912355244068"
"610","00000261","10"
"611","00000262","9.901395037622"
"612","00000263","9.986828598088"
"613","00000264","10"
"614","00000265","9.989404645586"
"615","00000266","10"
"616","00000267","10"
"617","00000268","9.6724496455"
"618","00000269","10"
"619","0000026A","10"
"620","0000026B","9.911475703783"
"621","0000026C","9.985550235251"
"622","0000026D","10"
"623","0000026E","9.983577094735"
"624","0000026F","9.997322948733"
"625","00000270","10"
"626","00000271","9.809136174858"
"627","00000272","9.999957653332"
"628","00000273","10"
"629","00000274","9.971463346175"
"630","00000275","10"
"631","00000276","9.79020345268"
"632","00000277","10"
"633","00000278","10"
"634","00000279","9.962762738335"
"635","0000027A","10"
"636","0000027B","9.369009110149"
"637","0000027C","9.903483302221"
"638","0000027D","9.966155394946"
"639","0000027E","10"
"640","0000027F","10"
"641","00000280","9.521478166266"
"642","00000281","9.562048521377"
"643","00000282","9.989800602432"
"644","00000283","9.690562172836"
"645","00000284","10"
"646","00000285","10"
"647","00000286","9.902079395091"
"648","00000287","10"
"649","00000288","9.418294942563"
"650","00000289","9.980124584934"
"651","0000028A","9.691504007014"
"652","0000028B","9.633652822348"
"653","0000028C","9.581908632856"
"654","0000028D","9.892182456156"
"655","0000028E","9.552267163916"
"656","0000028F","9.7351294356"
"657","00000290","9.380341349884"
"658","00000291","9.399194454952"
"659","00000292","9.959475288381"
"660","00000293","10"
"661","00000294","10"
"662","00000295","9.999897796085"
"663","00000296","9.570495478399"
"664","00000297","9.73678022774101"
"665","00000298","10"
"666","00000299","9.696864364698"
"667","0000029A","9.928258237164"
"668","0000029B","10"
"669","0000029C","10"
"670","0000029D","10"
"671","0000029E","10"
"672","0000029F","9.881556745123"
"673","000002A0","9.880299097809"
"674","000002A1","10"
"675","000002A2","10"
"676","000002A3","9.771266333479"
"677","000002A4","9.969034287767"
"678","000002A5","9.999036936476"
"679","000002A6","8.766147886402"
"680","000002A7","9.757270549778"
"681","000002A8","9.714708239552"
"682","000002A9","9.997505127407"
"683","000002AA","9.95311552894"
"684","000002AB","9.621942672485"
"685","000002AC","10"
"686","000002AD","10"
"687","000002AE","10"
"688","000002AF","10"
"689","000002B0","9.74731293897"
"690","000002B1","9.460150704848"
"691","000002B2","9.826067518058"
"692","000002B3","10"
"693","000002B4","9.72675103437"
"694","000002B5","9.975205407766"
"695","000002B6","10"
"696","000002B7","9.45763940181"
"697","000002B8","9.786218518475"
"698","000002B9","10"
"699","000002BA","9.355006800905"
"700","000002BB","9.999796652761"
"701","000002BC","9.462862010035"
"702","000002BD","9.639223903902"
"703","000002BE","10"
"704","000002BF","9.488647848311"
"705","000002C0","9.985890985542"
"706","000002C1","10"
"707","000002C2","9.96103520172"
"708","000002C3","10"
"709","000002C4","10"
"710","000002C5","9.939511519366"
"711","000002C6","9.888581124525"
"712","000002C7","9.508597147325"
"713","000002C8","9.86308948383099"
"714","000002C9","10"
"715","000002CA","10"
"716","000002CB","9.997951468168"
"717","000002CC","10"
"718","000002CD","10"
"719","000002CE","9.389525167056"
"720","000002CF","9.763327148738"
"721","000002D0","9.880855242137"
"722","000002D1","9.660710265826"
"723","000002D2","9.944256382315"
"724","000002D3","9.69680592422099"
"725","000002D4","9.986180539397"
"726","000002D5","9.957232137356"
"727","000002D6","10"
"728","000002D7","10"
"729","000002D8","10"
"730","000002D9","8.996680788378"
"731","000002DA","9.565833458602"
"732","000002DB","9.99970997941"
"733","000002DC","9.65429943446101"
"734","000002DD","10"
"735","000002DE","9.872102028361"
"736","000002DF","9.927121871304"
"737","000002E0","9.992521499438"
"738","000002E1","10"
"739","000002E2","10"
"740","000002E3","10"
"741","000002E4","9.615182378622"
"742","000002E5","9.761477766384"
"743","000002E6","10"
"744","000002E7","9.84982463394699"
"745","000002E8","10"
"746","000002E9","10"
"747","000002EA","7.779007"
"748","000002EB","9.426759618244"
"749","000002EC","10"
"750","000002ED","9.45178129319"
"751","000002EE","9.51448738965801"
"752","000002EF","9.991209350602"
"753","000002F0","9.452455078164"
"754","000002F1","9.999968802652"
"755","000002F2","9.932513953738"
"756","000002F3","9.645261635256"
"757","000002F4","9.957049583035"
"758","000002F5","9.941484579723"
"759","000002F6","10"
"760","000002F7","9.746337610938"
"761","000002F8","9.529212542552"
"762","000002F9","9.624806345134"
"763","000002FA","9.70671840347"
"764","000002FB","9.917688750871"
"765","000002FC","9.999670865887"
"766","000002FD","9.901830393248"
"767","000002FE","9.633903986292"
"768","000002FF","9.61022710322"
"769","00000300","10"
"770","00000301","9.443782818535"
"771","00000302","9.455736305898"
"772","00000303","10"
"773","00000304","9.946068783793"
"774","00000305","9.808993569452"
"775","00000306","10"
"776","00000307","9.734777160725"
"777","00000308","10"
"778","00000309","10"
"779","0000030A","10"
"780","0000030B","9.730570911284"
"781","0000030C","10"
"782","0000030D","9.962926513869"
"783","0000030E","9.993817372632"
"784","0000030F","9.999699409798"
"785","00000310","10"
"786","00000311","10"
"787","00000312","10"
"788","00000313","9.793309602002"
"789","00000314","10"
"790","00000315","9.997965560075"
"791","00000316","9.867444000539"
"792","00000317","9.99999901558"
"793","00000318","9.992527556766"
"794","00000319","9.990909561906"
"795","0000031A","9.640316636275"
"796","0000031B","9.925956407305"
"797","0000031C","9.980140165558"
"798","0000031D","9.816919446106"
"799","0000031E","9.847528634252"
"800","0000031F","10"
"801","00000320","9.781813170377"
"802","00000321","9.590461008061"
"803","00000322","10"
"804","00000323","9.89216236588"
"805","00000324","9.729539933524"
"806","00000325","10"
"807","00000326","10"
"808","00000327","9.91809902963399"
"809","00000328","10"
"810","00000329","10"
"811","0000032A","9.629531596341"
"812","0000032B","9.915360350685"
"813","0000032C","10"
"814","0000032D","10"
"815","0000032E","10"
"816","0000032F","10"
"817","00000330","9.94327794986999"
"818","00000331","9.602518478576"
"819","00000332","9.962119168733"
"820","00000333","9.45425780865"
"821","00000334","10"
"822","00000335","9.999994351994"
"823","00000336","10"
"824","00000337","9.754594077319"
"825","00000338","10"
"826","00000339","9.797162715987"
"827","0000033A","9.785447316754"
"828","0000033B","9.869126243812"
"829","0000033C","9.747040249591"
"830","0000033D","9.816571993178"
"831","0000033E","10"
"832","0000033F","10"
"833","00000340","10"
"834","00000341","9.597406366155"
"835","00000342","10"
"836","00000343","9.366684935643"
"837","00000344","10"
"838","00000345","9.267336284977"
"839","00000346","9.41836381936"
"840","00000347","9.881999350519"
"841","00000348","10"
"842","00000349","10"
"843","0000034A","10"
"844","0000034B","10"
"845","0000034C","10"
"846","0000034D","9.999218540225"
"847","0000034E","9.92010292339"
"848","0000034F","10"
"849","00000350","9.477718272238"
"850","00000351","9.791830662371"
"851","00000352","10"
"852","00000353","10"
"853","00000354","10"
"854","00000355","10"
"855","00000356","9.897221164859"
"856","00000357","9.956834903386"
"857","00000358","10"
"858","00000359","9.718630599804"
"859","0000035A","9.847654884194"
"860","0000035B","9.737602624051"
"861","0000035C","9.994867866005"
"862","0000035D","9.9999361939"
"863","0000035E","9.900466860473"
"864","0000035F","9.446779214567"
"865","00000360","10"
"866","00000361","9.611272522022"
"867","00000362","9.999195971563"
"868","00000363","10"
"869","00000364","9.880619329229"
"870","00000365","9.420264538703"
"871","00000366","9.627791755041"
"872","00000367","9.999878154472"
"873","00000368","9.928956672074"
"874","00000369","9.989961946838"
"875","0000036A","10"
"876","0000036B","10"
"877","0000036C","10"
"878","0000036D","9.898459455854"
"879","0000036E","10"
"880","0000036F","9.593050127643"
"881","00000370","10"
"882","00000371","9.555318461931"
"883","00000372","10"
"884","00000373","9.921133253092"
"885","00000374","10"
"886","00000375","10"
"887","00000376","10"
"888","00000377","9.765763367697"
"889","00000378","9.942450882404"
"890","00000379","9.805225788207"
"891","0000037A","10"
"892","0000037B","9.890951331814"
"893","0000037C","9.833587883214"
"894","0000037D","10"
"895","0000037E","9.997172114595"
"896","0000037F","9.981893279818"
"897","00000380","9.827142699857"
"898","00000381","10"
"899","00000382","9.718282411688"
"900","00000383","9.813936631888"
"901","00000384","10"
"902","00000385","9.526977041366"
"903","00000386","9.644357336473"
"904","00000387","10"
"905","00000388","10"
"906","00000389","9.463609376087"
"907","0000038A","9.904858790899"
"908","0000038B","10"
"909","0000038C","10"
"910","0000038D","9.58902896025"
"911","0000038E","9.97751130544"
"912","0000038F","9.772823269861"
"913","00000390","9.427792038689"
"914","00000391","10"
"915","00000392","10"
"916","00000393","10"
"917","00000394","9.993776148665"
"918","00000395","9.724086377286"
"919","00000396","9.803897526121"
"920","00000397","9.34848172602"
"921","00000398","10"
"922","00000399","9.35667632914"
"923","0000039A","9.83674633245"
"924","0000039B","10"
"925","0000039C","9.988601166838"
"926","0000039D","10"
"927","0000039E","9.965780571553"
"928","0000039F","10"
"929","000003A0","9.92772119827"
"930","000003A1","9.8332836905"
"931","000003A2","9.962019742344"
"932","000003A3","10"
"933","000003A4","9.880854791695"
"934","000003A5","9.797656886266"
"935","000003A6","9.999794906511"
"936","000003A7","9.749928165196"
"937","000003A8","10"
"938","000003A9","9.92077093212"
"939","000003AA","9.98494157403"
"940","000003AB","9.919149922258"
"941","000003AC","9.266691854276"
"942","000003AD","9.577072794151"
"943","000003AE","10"
"944","000003AF","10"
"945","000003B0","10"
"946","000003B1","9.850885544281"
"947","000003B2","9.99995041265"
"948","000003B3","10"
"949","000003B4","9.403212700265"
"950","000003B5","10"
"951","000003B6","9.465631604179"
"952","000003B7","10"
"953","000003B8","9.342899777707"
"954","000003B9","8.259007"
"955","000003BA","10"
"956","000003BB","9.469305634143"
"957","000003BC","10"
"958","000003BD","10"
"959","000003BE","9.666051693687"
"960","000003BF","9.48992986211"
"961","000003C0","9.46259976169"
"962","000003C1","10"
"963","000003C2","10"
"964","000003C3","10"
"965","000003C4","10"
"966","000003C5","9.892057103357"
"967","000003C6","9.43622312944701"
"968","000003C7","9.295616471836"
"969","000003C8","9.933099095995"
"970","000003C9","10"
"971","000003CA","9.957722769744"
"972","000003CB","10"
"973","000003CC","10"
"974","000003CD","10"
"975","000003CE","10"
"976","000003CF","9.993373523319"
"977","000003D0","10"
"978","000003D1","9.47248045546"
"979","000003D2","10"
"980","000003D3","9.987108322399"
"981","000003D4","10"
"982","000003D5","10"
"983","000003D6","9.938631294011"
"984","000003D7","9.989899493976"
"985","000003D8","9.767497225547"
"986","000003D9","9.803839345967"
"987","000003DA","9.764828273523"
"988","000003DB","9.841751122943"
"989","000003DC","9.636430595494"
"990","000003DD","9.946977141368"
"991","000003DE","9.903994434719"
"992","000003DF","9.84524943387201"
"993","000003E0","9.320858827335"
"994","000003E1","9.89719362732"
"995","000003E2","10"
"996","000003E3","9.655242463613"
"997","000003E4","9.936438226303"
"998","000003E5","10"
"999","000003E6","9.963951610425"
"1000","000003E7","10"
"1001","000003E8","10"
"1002","000003E9","9.978617220359"
"1003","000003EA","9.719429632327"
