,index,birth_rate_end_mean
434,000000D8aa,1.229128022
435,000000D9a,1.196153841
436,000000D9aa,1.147626295
437,000000DAa,1.333457823
438,000000DAaa,1.323873161
439,000000DBa,1.224579076
440,000000DBaa,1.148494758
441,000000DCa,1.129544
442,000000DCaa,1.155432686
443,000000DDa,1.137839812
444,000000DDaa,1.148316051
445,000000DEa,1.390214045
446,000000DEaa,1.183191
447,000000DFa,1.211862298
448,000000DFaa,1.176617405
449,000000E0a,1.174170879
450,000000E0aa,1.152917321
451,000000E1a,1.24783807
452,000000E1aa,1.266467467
453,000000E2a,1.23071416
454,000000E2aa,1.132102391
455,000000E3a,1.176708292
456,000000E3aa,1.206950483
457,000000E4a,1.231318594
458,000000E4aa,1.137506929
459,000000E5a,1.149463237
460,000000E5aa,1.236312952
461,000000E6a,1.18708582
462,000000E6aa,1.089638902
463,000000E7a,1.223021215
464,000000E7aa,1.170364796
465,000000E8a,1.209664239
466,000000E8aa,1.195618334
467,000000E9a,1.155415957
468,000000E9aa,1.141521872
469,000000EAa,1.200445275
470,000000EAaa,1.153138676
471,000000EBa,1.232298
472,000000EBaa,1.171651719
473,000000ECa,1.20519912
474,000000ECaa,1.130587388
475,000000EDa,1.13508672
476,000000EDaa,1.149135092
477,000000EEa,1.218800264
478,000000EEaa,1.1946776
479,000000EFa,1.110682822
480,000000EFaa,1.276176212
481,000000F0a,1.180113
482,000000F0aa,1.185406439
483,000000F1a,1.193850977
484,000000F1aa,1.127167246
485,000000F2a,1.193151847
486,000000F2aa,1.109312298
487,000000F3a,1.247781
488,000000F3aa,1.132628381
489,000000F4a,1.247124508
490,000000F4aa,1.154790771
491,000000F5a,1.190263794
492,000000F5aa,1.153685731
493,000000F6a,1.237598641
494,000000F6aa,1.150383371
495,000000F7a,1.249667
496,000000F7aa,1.242359697
497,000000F8a,1.157054632
498,000000F8aa,1.12877318
499,000000F9a,1.187698799
500,000000F9aa,1.182022693
501,000000FAa,1.205089348
502,000000FAaa,1.131032136
503,000000FBa,1.117495521
504,000000FBaa,1.126062859
505,000000FCa,1.161417266
506,000000FCaa,1.176539758
507,000000FDa,1.258284
508,000000FDaa,1.165748362
509,000000FEa,1.123023678
510,000000FEaa,1.15572591
511,000000FFa,1.175524288
512,000000FFaa,1.189665922
513,00000100a,1.13555097
514,00000100aa,1.212185
515,00000101a,1.140375056
516,00000101aa,1.191647411
517,00000102a,1.16829404
518,00000102aa,1.113862152
519,00000103a,1.172569479
520,00000103aa,1.16143933
521,00000104a,1.30751519
522,00000104aa,1.148935557
523,00000105a,1.147817538
524,00000105aa,1.189341879
525,00000106a,1.149723874
526,00000106aa,1.213993911
527,00000107a,1.270021744
528,00000107aa,1.254459302
529,00000108a,1.219301446
530,00000108aa,1.237763124
531,00000109a,1.154744816
532,00000109aa,1.174323256
533,0000010Aa,1.206750576
534,0000010Aaa,1.301904
535,0000010Ba,1.164288908
536,0000010Baa,1.180678617
537,0000010Ca,1.188682812
538,0000010Caa,1.18441293
539,0000010Da,1.11983906
540,0000010Daa,1.158236287
541,0000010Ea,1.289447609
542,0000010Eaa,1.175285245
543,0000010Fa,1.223593657
544,0000010Faa,1.202300911
545,00000110a,1.342411802
546,00000110aa,1.197686189
547,00000111a,1.220603238
548,00000111aa,1.134419648
549,00000112a,1.315542
550,00000112aa,1.171478302
551,00000113a,1.211943227
552,00000113aa,1.22300802
553,00000114a,1.110009764
554,00000114aa,1.266963015
555,00000115a,1.129069465
556,00000115aa,1.259969193
557,00000116a,1.266852922
558,00000116aa,1.201149423
559,00000117a,1.0264
560,00000117aa,1.261503712
561,00000118a,1.176345797
562,00000118aa,1.170153325
563,00000119a,1.246629
564,00000119aa,1.147706293
565,0000011Aa,1.261877669
566,0000011Aaa,1.126792546
567,0000011Ba,1.111311023
568,0000011Baa,1.17715132
569,0000011Ca,1.216547722
570,0000011Caa,1.361588
571,0000011Da,1.205955045
572,0000011Daa,1.116468969
573,0000011Ea,1.207077396
574,0000011Eaa,1.166516262
575,0000011Fa,1.197116601
576,0000011Faa,1.112457864
577,00000120a,1.190185667
578,00000120aa,1.156939549
579,00000121a,1.12856157
580,00000121aa,1.173086693
581,00000122a,1.204805192
582,00000122aa,1.185808296
583,00000123a,1.111739257
584,00000123aa,1.228658924
585,00000124a,1.164290987
586,00000124aa,1.186116855
587,00000125a,1.167130574
588,00000125aa,1.109113112
589,00000126a,1.151396088
590,00000126aa,1.15613344
591,00000127a,1.208100224
592,00000127aa,1.194205709
593,00000128a,1.167906078
594,00000128aa,1.233228314
595,00000129a,1.168102921
596,00000129aa,1.217707
597,0000012Aa,1.34334
598,0000012Aaa,1.209215172
599,0000012Ba,1.311578
600,0000012Baa,1.103165722
601,0000012Ca,1.195098678
602,0000012Caa,1.142758138
603,0000012Da,1.138245536
604,0000012Daa,1.162157524
605,0000012Ea,1.163377867
606,0000012Eaa,1.196863551
607,0000012Fa,1.224669693
608,0000012Faa,1.145759947
609,00000130a,1.173299525
610,00000130aa,1.224982644
611,00000131a,1.16663383
612,00000131aa,1.116188043
613,00000132a,1.151315901
614,00000132aa,1.15988738
615,00000133a,1.194173457
616,00000133aa,1.194335791
617,00000134a,1.214368369
618,00000134aa,1.217269476
619,00000135a,1.19329025
620,00000135aa,1.203611012
621,00000136a,1.134700686
622,00000136aa,1.11507431
623,00000137a,1.559926
624,00000137aa,1.186648896
625,00000138a,1.140561832
626,00000138aa,1.155118296
627,00000139a,1.134751552
628,00000139aa,1.204197
629,0000013Aa,1.179244028
630,0000013Aaa,1.188276658
631,0000013Ba,1.178993951
632,0000013Baa,1.233579789
633,0000013Ca,1.429698541
634,0000013Caa,1.138482118
635,0000013Da,1.221429
636,0000013Daa,1.337170913
637,0000013Ea,1.218668
638,0000013Eaa,1.109645153
639,0000013Fa,1.183078053
640,0000013Faa,1.264997
641,00000140a,1.189604067
642,00000140aa,1.145932246
643,00000141a,1.178010387
644,00000141aa,1.246864014
645,00000142a,1.157629436
646,00000142aa,1.156666067
647,00000143a,1.163312136
648,00000143aa,1.204554706
649,00000144a,1.345218
650,00000144aa,1.195341236
651,00000145a,1.272557255
652,00000145aa,1.091856526
653,00000146a,1.244346543
654,00000146aa,1.16831567
655,00000147a,1.242071622
656,00000147aa,1.160853575
657,00000148a,1.138391021
658,00000148aa,1.065635623
659,00000149a,1.129577273
660,00000149aa,1.531471
661,0000014Aa,1.100861174
662,0000014Aaa,1.131334136
663,0000014Ba,1.18543612
664,0000014Baa,1.196481307
665,0000014Ca,1.208418729
666,0000014Caa,1.166037842
667,0000014Da,1.215045499
668,0000014Daa,1.196957519
669,0000014Ea,1.237654873
670,0000014Eaa,1.30909483
671,0000014Fa,1.111426564
672,0000014Faa,1.108339868
673,00000150a,1.177245118
674,00000150aa,1.171415863
675,00000151a,1.174259903
676,00000151aa,1.175557842
677,00000152a,1.252187692
678,00000152aa,1.178701428
679,00000153a,1.19196484
680,00000153aa,1.116327122
681,00000154a,1.058128539
682,00000154aa,1.087259638
683,00000155a,1.116598181
684,00000155aa,1.245348561
685,00000156a,1.201494298
686,00000156aa,1.319979506
687,00000157a,1.350013533
688,00000157aa,1.133137089
689,00000158a,1.142694227
690,00000158aa,1.171605586
691,00000159a,1.184931496
692,00000159aa,1.164699902
693,0000015Aa,1.117750815
694,0000015Aaa,1.125551021
695,0000015Ba,1.279726089
696,0000015Baa,1.149344927
697,0000015Ca,1.090109695
698,0000015Caa,1.203364529
699,0000015Da,1.141377107
700,0000015Daa,1.242014
701,0000015Ea,1.160953091
702,0000015Eaa,1.124620651
703,0000015Fa,1.238028
704,0000015Faa,1.202400528
705,00000160a,1.232886263
706,00000160aa,1.148746298
707,00000161a,1.159227
708,00000161aa,1.22655213
709,00000162a,1.122490318
710,00000162aa,1.195564
711,00000163a,1.250459906
712,00000163aa,1.225725818
713,00000164a,1.209832118
714,00000164aa,1.221344352
715,00000165a,1.181808763
716,00000165aa,1.18542035
717,00000166a,1.180998416
718,00000166aa,1.206800718
719,00000167a,1.165466118
720,00000167aa,1.184931256
721,00000168a,1.096000091
722,00000168aa,1.217350304
723,00000169a,1.206665068
724,00000169aa,1.225318685
725,0000016Aa,1.202666853
726,0000016Aaa,1.109075835
727,0000016Ba,1.173631264
728,0000016Baa,1.184775063
729,0000016Ca,1.223100937
730,0000016Caa,1.134980332
731,0000016Da,1.167598791
732,0000016Daa,1.172245023
733,0000016Ea,1.340338522
734,0000016Eaa,1.191582853
735,0000016Fa,1.19986609
736,0000016Faa,1.075042127
737,00000170a,1.079097129
738,00000170aa,1.161222773
739,00000171a,1.153257959
740,00000171aa,1.143984122
741,00000172a,1.136684945
742,00000172aa,1.202157907
743,00000173a,1.210532326
744,00000173aa,1.152186337
745,00000174a,1.239573
746,00000174aa,1.097595051
747,00000175a,1.147839854
748,00000175aa,1.194675718
749,00000176a,1.165017024
750,00000176aa,1.172867283
751,00000177a,1.367013575
752,00000177aa,1.139557313
753,00000178a,1.147241063
754,00000178aa,1.121156934
755,00000179a,1.251795229
756,00000179aa,1.275182336
757,0000017Aa,1.174393
758,0000017Aaa,1.116463928
759,0000017Ba,1.158806092
760,0000017Baa,1.161903208
761,0000017Ca,1.163561488
762,0000017Caa,1.237160538
763,0000017Da,1.103705881
764,0000017Daa,1.194257387
765,0000017Ea,1.287543739
766,0000017Eaa,1.243047
767,0000017Fa,1.208035474
768,0000017Faa,1.145155811
769,00000180a,1.200360874
770,00000180aa,1.159235921
771,00000181a,1.225368591
772,00000181aa,1.213847213
773,00000182a,1.220369696
774,00000182aa,1.148345552
775,00000183a,1.261692906
776,00000183aa,1.199041885
777,00000184a,1.197043807
778,00000184aa,1.173088866
779,00000185a,1.161658908
780,00000185aa,1.177068243
781,00000186a,1.433900194
782,00000186aa,1.151103214
783,00000187a,1.164596247
784,00000187aa,1.230735042
785,00000188a,1.131534366
786,00000188aa,1.145701437
787,00000189a,1.117859865
788,00000189aa,1.230696977
789,0000018Aa,1.147269812
790,0000018Aaa,1.165423191
791,0000018Ba,1.224359141
792,0000018Baa,1.119396824
793,0000018Ca,1.104174372
794,0000018Caa,1.150232214
795,0000018Da,1.245277686
796,0000018Daa,1.271377949
797,0000018Ea,1.171202585
798,0000018Eaa,1.144759365
799,0000018Fa,1.158870987
800,0000018Faa,1.187653973
801,00000190a,1.197695901
802,00000190aa,1.133099496
803,00000191a,1.130626725
804,00000191aa,1.230949148
805,00000192a,1.141391897
806,00000192aa,1.195313364
807,00000193a,1.136937556
808,00000193aa,1.159796237
809,00000194a,1.188516853
810,00000194aa,1.239460883
811,00000195a,1.327046578
812,00000195aa,1.165695784
813,00000196a,1.129925009
814,00000196aa,1.235858466
815,00000197a,1.231017619
816,00000197aa,1.211911911
817,00000198a,1.190956298
818,00000198aa,1.188082355
819,00000199a,1.159754398
820,00000199aa,1.190708061
821,0000019Aa,1.126334991
822,0000019Aaa,1.139635144
823,0000019Ba,1.186332932
824,0000019Baa,1.172007763
825,0000019Ca,1.179736341
826,0000019Caa,1.272736098
827,0000019Da,1.200833264
828,0000019Daa,1.19632152
829,0000019Ea,1.172250341
830,0000019Eaa,1.430154
831,0000019Fa,1.209444705
832,0000019Faa,1.114285729
833,000001A0a,1.159607476
834,000001A0aa,1.110664399
835,000001A1a,1.130722082
836,000001A1aa,1.240596203
837,000001A2a,1.163623343
838,000001A2aa,1.184284828
839,000001A3a,1.296733
840,000001A3aa,1.162279226
841,000001A4a,1.279592
842,000001A4aa,1.141487655
843,000001A5a,1.088032953
844,000001A5aa,1.25123441
845,000001A6a,1.186649057
846,000001A6aa,1.175120762
847,000001A7a,1.436342267
848,000001A7aa,1.23488719
849,000001A8a,1.21144304
850,000001A8aa,1.262362
851,000001A9a,1.239543399
852,000001A9aa,1.192823828
853,000001AAa,1.137177334
854,000001AAaa,1.170433407
855,000001ABa,1.151463307
856,000001ABaa,1.15444056
857,000001ACa,1.220498739
858,000001ACaa,1.189927395
859,000001ADa,1.29944377
860,000001ADaa,1.230555289
861,000001AEa,1.129503367
862,000001AEaa,1.082177213
863,000001AFa,1.167776655
864,000001AFaa,1.177567954
865,000001B0a,1.302961031
866,000001B0aa,1.153003851
867,000001B1a,1.15057991
868,000001B1aa,1.173595317
869,000001B2a,1.134273421
870,000001B2aa,1.080995679
871,000001B3a,1.177363796
872,000001B3aa,1.160162042
873,000001B4a,1.206350206
874,000001B4aa,1.161285031
875,000001B5a,1.154333515
876,000001B5aa,1.253068596
877,000001B6a,1.111693195
878,000001B6aa,1.199764464
879,000001B7a,1.125794873
880,000001B7aa,1.122128794
881,000001B8a,1.219989516
882,000001B8aa,1.223652414
883,000001B9a,1.094953319
884,000001B9aa,1.173405761
885,000001BAa,1.133712047
886,000001BAaa,1.17288566
887,000001BBa,1.199699806
888,000001BBaa,1.219164806
889,000001BCa,1.132298387
890,000001BCaa,1.115202545
891,000001BDa,1.293630865
892,000001BDaa,1.176774454
893,000001BEa,1.151342611
894,000001BEaa,1.142500083
895,000001BFa,1.231095
896,000001BFaa,1.194545529
897,000001C0a,1.213133382
898,000001C0aa,1.164966061
899,000001C1a,1.163394557
900,000001C1aa,1.226456
901,000001C2a,1.285811586
902,000001C2aa,1.194243802
903,000001C3a,1.182635669
904,000001C3aa,1.18256862
905,000001C4a,1.182639792
906,000001C4aa,1.160071213
907,000001C5a,1.152899351
908,000001C5aa,1.143814218
909,000001C6a,1.147772845
910,000001C6aa,1.135280248
911,000001C7a,1.129083307
912,000001C7aa,1.193548381
913,000001C8a,1.186855031
914,000001C8aa,1.121210986
915,000001C9a,1.159965126
916,000001C9aa,1.160725205
917,000001CAa,1.115698322
918,000001CAaa,1.213186428
919,000001CBa,1.172661959
920,000001CBaa,1.346192127
921,000001CCa,1.22817475
922,000001CCaa,1.120342809
923,000001CDa,1.121214862
924,000001CDaa,1.12152282
925,000001CEa,1.224880502
926,000001CEaa,1.191615928
927,000001CFa,1.218437692
928,000001CFaa,1.209831824
929,000001D0a,1.184066846
