,index,birth_rate_end_mean
428,000001ABa,5.569123965
429,000001ACa,6.250414669
430,000001ADa,6.088411709
431,000001AEa,5.822247727
432,000001AFa,7.399961221
433,000001B0a,6.619795432
434,000001B1a,5.768414949
435,000001B2a,6.307179522
436,000001B3a,5.775930946
437,000001B4a,6.453471303
438,000001B5a,6.06194253
439,000001B6a,5.826587702
440,000001B7a,6.764175447
441,000001B8a,5.722206618
442,000001B9a,5.327908477
443,000001BAa,6.674442364
444,000001BBa,5.959739547
445,000001BCa,6.320165218
446,000001BDa,5.6719131
447,000001BEa,5.637504469
448,000001BFa,5.808992947
449,000001C0a,5.519680238
450,000001C1a,6.205695176
451,000001C2a,5.662501906
452,000001C3a,5.778113027
453,000001C4a,5.604280547
454,000001C5a,6.192005542
455,000001C6a,5.352492568
456,000001C7a,7.35894809
457,000001C8a,6.702904918
458,000001C9a,6.106422448
459,000001CAa,7.372405864
460,000001CBa,6.531867617
461,000001CCa,5.413413715
462,000001CDa,6.477971726
463,000001CEa,6.612311379
464,000001CFa,5.954423327
465,000001D0a,6.49760246
466,000001D1a,6.617781823
467,000001D2a,5.61578936
468,000001D3a,6.555927668
469,000001D4a,5.439362556
470,000001D5a,5.699634458
471,000001D6a,6.342844533
472,000001D7a,6.774400055
473,000001D8a,6.258066835
474,000001D9a,5.643441571
475,000001DAa,5.078642844
476,000001DBa,6.943821089
477,000001DCa,7.035926726
478,000001DDa,5.19989927
479,000001DEa,6.289189509
480,000001DFa,5.655860615
481,000001E0a,6.307653488
482,000001E1a,7.346398667
483,000001E2a,7.224912636
484,000001E3a,5.428638904
485,000001E4a,6.190321845
486,000001E5a,6.185572657
487,000001E6a,6.664844028
488,000001E7a,6.699409417
489,000001E8a,5.909834071
490,000001E9a,5.705903394
491,000001EAa,6.341371688
492,000001EBa,6.584417698
493,000001ECa,6.036725168
494,000001EDa,6.327333269
495,000001EEa,6.053267343
496,000001EFa,6.549629923
497,000001F0a,6.832543548
498,000001F1a,6.505809294
499,000001F2a,6.567772752
500,000001F3a,5.695394394
501,000001F4a,6.237702887
502,000001F5a,5.415710296
503,000001F6a,6.815389064
504,000001F7a,6.011734156
505,000001F8a,6.088146302
506,000001F9a,6.509294408
507,000001FAa,6.190933601
508,000001FBa,6.268029531
509,000001FCa,6.172999609
